Abs(theta)	Type0		Type1		Type23
0.5		491		7		3
1.5		1506		12		10
2.5		2512		18		15
3.5		3496		30		24
4.5		4467		44		35
5.5		5490		49		36
6.5		6476		66		50
7.5		7433		94		37
8.5		8437		89		68
9.5		9425		106		74
10.5		10417		111		85
11.5		11404		116		88
12.5		12375		139		105
13.5		13317		162		97
14.5		14328		159		115
15.5		15252		166		124
16.5		16208		174		135
17.5		17063		220		146
18.5		18063		195		153
19.5		19046		225		179
20.5		19941		245		175
21.5		20802		271		195
22.5		21691		284		179
23.5		22664		306		205
24.5		23413		321		208
25.5		24353		302		218
26.5		25174		364		239
27.5		26098		391		252
28.5		26949		389		267
29.5		27807		413		259
30.5		28631		443		272
31.5		29425		471		298
32.5		30168		501		309
33.5		31011		499		345
34.5		31692		631		374
35.5		32476		589		357
36.5		33172		646		419
37.5		33928		676		365
38.5		34720		703		396
39.5		35405		743		397
40.5		36116		785		413
41.5		36753		763		459
42.5		37421		850		531
43.5		38182		859		482
44.5		38901		850		520
45.5		39369		921		522
46.5		39896		982		566
47.5		40553		1060		576
48.5		41128		1052		602
49.5		41658		1093		628
50.5		42334		1129		590
51.5		42722		1167		638
52.5		43205		1226		718
53.5		43766		1320		645
54.5		44216		1293		759
55.5		44700		1400		745
56.5		45262		1391		700
57.5		45365		1524		781
58.5		45965		1536		869
59.5		46314		1592		859
60.5		46658		1579		855
61.5		47034		1634		911
62.5		47354		1705		900
63.5		47790		1674		951
64.5		48094		1761		924
65.5		48343		1886		961
66.5		48621		1905		1019
67.5		49039		1848		993
68.5		49171		1942		1017
69.5		49451		2028		1053
70.5		49611		2082		1029
71.5		49706		2163		1139
72.5		49945		2158		1152
73.5		50186		2198		1170
74.5		50322		2241		1107
75.5		50625		2168		1211
76.5		50820		2139		1192
77.5		50872		2367		1274
78.5		51184		2209		1221
79.5		51019		2335		1273
80.5		51301		2246		1306
81.5		51273		2394		1313
82.5		51455		2306		1361
83.5		51425		2423		1352
84.5		51576		2413		1338
85.5		51464		2505		1370
86.5		51447		2467		1340
87.5		50337		2323		1375
88.5		50519		2337		1425
89.5		50196		2441		1376
