Abs(theta)	Type0		Type1		Type23
0.5		491		5		3
1.5		1503		9		11
2.5		2476		28		15
3.5		3490		31		30
4.5		4471		36		40
5.5		5479		49		35
6.5		6466		49		43
7.5		7418		64		59
8.5		8447		90		56
9.5		9426		92		68
10.5		10422		115		88
11.5		11410		123		71
12.5		12397		118		95
13.5		13328		138		112
14.5		14274		170		115
15.5		15245		174		122
16.5		16186		195		128
17.5		17135		206		125
18.5		18064		213		146
19.5		19040		222		139
20.5		19920		258		145
21.5		20863		262		176
22.5		21680		300		188
23.5		22500		329		209
24.5		23510		300		206
25.5		24355		342		222
26.5		25261		359		236
27.5		26065		374		262
28.5		26987		392		255
29.5		27755		430		258
30.5		28569		489		260
31.5		29428		491		321
32.5		30261		513		337
33.5		31036		529		305
34.5		31826		547		379
35.5		32504		591		369
36.5		33343		594		380
37.5		34010		691		399
38.5		34784		639		437
39.5		35446		726		415
40.5		36115		768		425
41.5		36779		774		460
42.5		37539		832		525
43.5		38066		825		506
44.5		38751		922		526
45.5		39431		917		511
46.5		40072		958		537
47.5		40605		1034		553
48.5		41164		1094		585
49.5		41735		1046		632
50.5		42265		1148		606
51.5		42675		1232		708
52.5		43223		1250		711
53.5		43875		1244		695
54.5		44272		1304		757
55.5		44709		1335		759
56.5		45087		1392		787
57.5		45675		1457		776
58.5		46010		1532		832
59.5		46275		1589		860
60.5		46824		1629		794
61.5		47024		1715		863
62.5		47383		1673		924
63.5		47762		1726		939
64.5		48133		1790		916
65.5		48547		1821		924
66.5		48622		1804		1001
67.5		48830		2011		1012
68.5		49038		1950		1108
69.5		49466		2006		1047
70.5		49838		2004		1066
71.5		49687		2101		1092
72.5		50110		2026		1124
73.5		50122		2243		1150
74.5		50427		2201		1216
75.5		50659		2183		1102
76.5		50666		2313		1196
77.5		50613		2363		1252
78.5		50970		2317		1252
79.5		51274		2262		1248
80.5		51120		2387		1220
81.5		51287		2392		1259
82.5		51208		2452		1269
83.5		51217		2411		1392
84.5		51511		2346		1387
85.5		51449		2442		1456
86.5		51484		2434		1481
87.5		50458		2473		1424
88.5		50243		2485		1395
89.5		50303		2338		1441
