Abs(theta)	Type0		Type1		Type23
0.5		244		1		3
1.5		752		5		7
2.5		1251		8		6
3.5		1749		22		13
4.5		2217		18		17
5.5		2751		25		18
6.5		3215		26		31
7.5		3730		29		20
8.5		4205		40		24
9.5		4670		41		42
10.5		5200		54		37
11.5		5676		57		44
12.5		6113		78		60
13.5		6643		84		57
14.5		7087		74		51
15.5		7599		85		70
16.5		8059		100		70
17.5		8513		109		64
18.5		8966		89		73
19.5		9412		114		91
20.5		9907		127		80
21.5		10303		136		106
22.5		10801		145		88
23.5		11230		172		95
24.5		11686		177		112
25.5		12123		173		117
26.5		12588		189		137
27.5		12991		167		127
28.5		13433		168		145
29.5		13826		213		147
30.5		14213		220		161
31.5		14610		222		155
32.5		15058		237		188
33.5		15355		247		184
34.5		15824		270		168
35.5		16209		253		155
36.5		16567		276		184
37.5		16911		275		229
38.5		17229		332		214
39.5		17653		346		216
40.5		17961		359		226
41.5		18347		380		248
42.5		18660		379		241
43.5		18971		396		276
44.5		19250		426		247
45.5		19569		459		263
46.5		19897		457		321
47.5		20063		518		343
48.5		20443		503		300
49.5		20770		496		355
50.5		20992		572		335
51.5		21308		512		325
52.5		21500		594		338
53.5		21782		611		368
54.5		21992		637		387
55.5		22290		646		401
56.5		22547		669		389
57.5		22678		685		400
58.5		22930		715		386
59.5		23022		751		464
60.5		23229		787		452
61.5		23416		761		467
62.5		23483		839		454
63.5		23847		789		461
64.5		23963		879		475
65.5		24056		937		541
66.5		24131		945		534
67.5		24269		972		556
68.5		24459		953		516
69.5		24528		976		569
70.5		24673		995		553
71.5		24883		923		582
72.5		25025		1031		605
73.5		24943		1048		602
74.5		25051		1075		643
75.5		25225		1063		624
76.5		25262		1069		628
77.5		25295		1069		660
78.5		25387		1068		643
79.5		25372		1125		646
80.5		25494		1112		676
81.5		25465		1094		674
82.5		25578		1192		658
83.5		25518		1138		731
84.5		25338		1177		694
85.5		25524		1247		775
86.5		25328		1171		726
87.5		25534		1206		807
88.5		25481		1232		772
89.5		24429		1192		715
