Abs(theta)	Type0		Type1		Type23
0.5		163		1		0
1.5		541		2		5
2.5		908		7		8
3.5		1259		16		11
4.5		1580		22		7
5.5		1982		17		16
6.5		2303		29		16
7.5		2711		22		19
8.5		2985		24		22
9.5		3197		33		20
10.5		3765		52		34
11.5		4034		63		38
12.5		4304		59		43
13.5		4648		60		38
14.5		5133		61		50
15.5		5381		52		40
16.5		5706		75		48
17.5		6193		71		48
18.5		6408		91		57
19.5		6689		79		64
20.5		7157		100		64
21.5		7213		71		54
22.5		7669		98		74
23.5		8017		106		64
24.5		8445		115		73
25.5		8574		123		82
26.5		8947		132		76
27.5		9356		121		89
28.5		9572		120		108
29.5		9978		169		103
30.5		9990		164		117
31.5		10473		148		124
32.5		10478		177		116
33.5		10903		179		123
34.5		11331		201		107
35.5		11500		210		126
36.5		11782		201		109
37.5		11860		237		130
38.5		12306		260		130
39.5		12649		267		143
40.5		12852		274		152
41.5		13007		289		190
42.5		13226		296		163
43.5		13802		281		179
44.5		13666		316		201
45.5		14002		315		189
46.5		14299		331		167
47.5		14396		355		211
48.5		14722		360		205
49.5		15000		390		212
50.5		14982		382		224
51.5		15110		403		219
52.5		15395		457		239
53.5		15410		442		252
54.5		15828		482		250
55.5		15944		461		297
56.5		16084		514		286
57.5		16059		515		312
58.5		16096		575		311
59.5		16568		560		315
60.5		16510		572		298
61.5		16720		605		313
62.5		17167		602		343
63.5		16988		607		335
64.5		17170		657		365
65.5		17065		647		351
66.5		17256		648		358
67.5		17438		657		336
68.5		17757		701		382
69.5		17664		729		376
70.5		17551		693		387
71.5		17557		763		407
72.5		17834		750		399
73.5		17639		767		390
74.5		18067		774		412
75.5		17831		787		442
76.5		18030		794		408
77.5		18024		729		453
78.5		17838		785		433
79.5		17836		867		453
80.5		18317		769		431
81.5		18130		855		457
82.5		18068		873		469
83.5		18190		841		473
84.5		18281		870		500
85.5		18056		887		504
86.5		18074		886		509
87.5		18292		840		527
88.5		18326		876		531
89.5		17569		878		485
