Abs(theta)	Type0		Type1		Type23
0.5		178		2		1
1.5		491		4		1
2.5		820		9		4
3.5		1158		7		8
4.5		1539		18		9
5.5		1789		23		15
6.5		2167		16		19
7.5		2548		34		15
8.5		2739		19		19
9.5		3119		47		24
10.5		3467		33		23
11.5		3777		51		26
12.5		4073		39		41
13.5		4413		50		37
14.5		4563		41		41
15.5		4801		52		49
16.5		5271		59		52
17.5		5733		61		42
18.5		5943		77		59
19.5		6280		54		47
20.5		6390		83		61
21.5		6861		79		63
22.5		7068		86		56
23.5		7247		118		82
24.5		7676		98		66
25.5		8026		118		64
26.5		8241		109		86
27.5		8637		123		85
28.5		8783		117		76
29.5		9111		140		90
30.5		9321		146		103
31.5		9722		148		87
32.5		9882		190		104
33.5		10231		141		94
34.5		10406		195		116
35.5		10541		210		127
36.5		10864		202		139
37.5		11187		229		112
38.5		11367		204		126
39.5		11574		222		120
40.5		11687		262		144
41.5		12056		260		154
42.5		12280		263		154
43.5		12478		275		170
44.5		12582		286		187
45.5		12806		303		171
46.5		12971		315		163
47.5		13115		323		201
48.5		13634		362		184
49.5		13844		333		186
50.5		13657		386		192
51.5		13957		380		210
52.5		14064		416		220
53.5		14413		402		223
54.5		14402		409		241
55.5		14527		440		241
56.5		14652		496		269
57.5		14917		480		263
58.5		15186		508		255
59.5		15238		521		263
60.5		15368		515		276
61.5		15544		526		322
62.5		15774		559		285
63.5		15561		544		302
64.5		15717		573		282
65.5		16100		554		322
66.5		16040		658		308
67.5		15869		579		329
68.5		15946		655		330
69.5		16260		688		301
70.5		16125		664		324
71.5		16270		772		379
72.5		16434		693		362
73.5		16631		699		384
74.5		16559		719		351
75.5		16309		703		396
76.5		16790		720		385
77.5		16826		805		380
78.5		16642		724		400
79.5		16755		766		406
80.5		16815		801		407
81.5		16843		781		400
82.5		16736		743		402
83.5		16918		816		424
84.5		17150		772		433
85.5		16972		769		441
86.5		17030		777		481
87.5		16487		816		484
88.5		16396		784		446
89.5		16656		753		445
