Abs(theta)	Type0		Type1		Type23
0.5		169		2		1
1.5		543		5		3
2.5		912		7		4
3.5		1255		11		8
4.5		1619		17		9
5.5		1935		21		14
6.5		2352		23		17
7.5		2675		29		25
8.5		3017		43		18
9.5		3427		32		27
10.5		3677		41		18
11.5		4080		41		29
12.5		4370		45		34
13.5		4641		48		30
14.5		4997		65		47
15.5		5494		59		46
16.5		5768		66		47
17.5		6203		78		56
18.5		6445		88		58
19.5		6727		70		52
20.5		7176		90		57
21.5		7413		93		76
22.5		7687		103		55
23.5		8022		111		70
24.5		8363		119		78
25.5		8406		117		86
26.5		8986		161		68
27.5		9225		121		98
28.5		9490		137		106
29.5		9730		147		90
30.5		10175		180		96
31.5		10235		171		111
32.5		10782		192		116
33.5		11005		169		145
34.5		11333		191		139
35.5		11591		217		118
36.5		11933		211		146
37.5		12205		250		139
38.5		12205		264		145
39.5		12686		264		170
40.5		12784		274		172
41.5		13127		280		148
42.5		13395		299		168
43.5		13626		303		179
44.5		14026		308		183
45.5		13947		303		204
46.5		14192		368		194
47.5		14399		338		225
48.5		14582		408		227
49.5		14717		390		217
50.5		15234		389		195
51.5		15083		399		275
52.5		15330		446		272
53.5		15627		450		211
54.5		15671		468		237
55.5		15711		502		267
56.5		16008		485		297
57.5		16249		534		288
58.5		16380		571		304
59.5		16542		537		315
60.5		16716		599		317
61.5		16902		554		324
62.5		16979		551		317
63.5		16905		633		332
64.5		16837		569		347
65.5		17026		675		326
66.5		17239		710		357
67.5		17235		718		389
68.5		17527		650		377
69.5		17492		681		382
70.5		17488		696		389
71.5		17550		704		378
72.5		17714		756		396
73.5		17883		778		438
74.5		17784		777		411
75.5		18128		823		416
76.5		17841		835		459
77.5		17567		857		426
78.5		18051		803		449
79.5		18090		856		421
80.5		18155		842		478
81.5		18187		859		485
82.5		18218		837		451
83.5		18361		883		515
84.5		18149		901		481
85.5		18369		871		516
86.5		18073		847		491
87.5		18093		926		497
88.5		18258		900		541
89.5		17593		778		506
