Abs(theta)	Type0		Type1		Type23
0.5		245		1		3
1.5		741		7		4
2.5		1222		12		13
3.5		1724		19		10
4.5		2231		22		16
5.5		2689		30		18
6.5		3179		27		27
7.5		3685		39		35
8.5		4153		39		22
9.5		4647		40		40
10.5		5137		58		34
11.5		5614		55		41
12.5		6090		55		44
13.5		6557		64		59
14.5		7086		70		51
15.5		7533		85		61
16.5		7974		89		72
17.5		8428		105		72
18.5		8884		101		88
19.5		9276		105		96
20.5		9811		112		87
21.5		10174		146		118
22.5		10745		121		85
23.5		11150		120		121
24.5		11552		173		117
25.5		12009		150		109
26.5		12436		157		105
27.5		12932		168		129
28.5		13236		211		132
29.5		13699		200		134
30.5		14088		223		144
31.5		14421		228		157
32.5		14922		244		170
33.5		15248		264		168
34.5		15633		281		186
35.5		16056		266		200
36.5		16408		323		181
37.5		16716		318		218
38.5		17068		332		228
39.5		17480		325		193
40.5		17894		326		195
41.5		18076		362		271
42.5		18426		404		206
43.5		18852		404		255
44.5		19028		439		283
45.5		19312		441		265
46.5		19694		429		275
47.5		19980		467		325
48.5		20231		512		299
49.5		20527		495		319
50.5		20821		553		342
51.5		21045		574		298
52.5		21235		588		381
53.5		21552		603		355
54.5		21787		625		349
55.5		21970		672		360
56.5		22122		718		396
57.5		22453		697		439
58.5		22612		684		417
59.5		22869		699		420
60.5		22986		753		489
61.5		23086		802		443
62.5		23316		785		503
63.5		23405		851		457
64.5		23738		839		528
65.5		23794		870		529
66.5		23973		879		512
67.5		24141		864		561
68.5		24253		904		531
69.5		24367		937		508
70.5		24367		986		564
71.5		24449		1022		552
72.5		24711		1010		565
73.5		24691		1003		584
74.5		24839		997		562
75.5		24835		1033		616
76.5		24920		1073		668
77.5		24860		1101		627
78.5		24969		1048		663
79.5		25055		1073		658
80.5		25119		1134		692
81.5		25122		1139		656
82.5		25252		1100		639
83.5		25253		1161		658
84.5		25214		1159		699
85.5		25426		1121		723
86.5		25256		1192		727
87.5		24756		1141		698
88.5		24831		1128		735
89.5		24742		1126		731
