Abs(theta)	Type0		Type1		Type23
0.5		507		9		4
1.5		1500		19		12
2.5		2524		23		21
3.5		3510		38		29
4.5		4548		34		30
5.5		5507		69		43
6.5		6511		63		50
7.5		7499		63		74
8.5		8464		75		62
9.5		9446		116		75
10.5		10478		104		90
11.5		11468		135		85
12.5		12402		142		105
13.5		13344		158		119
14.5		14349		143		113
15.5		15360		190		120
16.5		16213		189		118
17.5		17218		182		124
18.5		18151		229		157
19.5		19022		250		151
20.5		19936		267		177
21.5		20881		243		181
22.5		21890		265		195
23.5		22747		310		200
24.5		23610		319		218
25.5		24630		303		233
26.5		25296		358		247
27.5		26193		400		253
28.5		27013		424		252
29.5		27856		432		270
30.5		28716		477		290
31.5		29583		477		318
32.5		30402		471		302
33.5		31176		525		298
34.5		31926		527		352
35.5		32735		572		337
36.5		33464		631		363
37.5		34219		637		364
38.5		34911		654		399
39.5		35581		711		456
40.5		36334		778		471
41.5		36915		819		490
42.5		37749		846		482
43.5		38327		886		520
44.5		38993		911		508
45.5		39596		972		529
46.5		40183		944		536
47.5		40768		1034		579
48.5		41285		1081		604
49.5		41772		1123		604
50.5		42504		1096		665
51.5		43041		1222		680
52.5		43527		1218		702
53.5		43920		1319		701
54.5		44518		1298		757
55.5		44874		1360		780
56.5		45441		1353		724
57.5		45755		1481		800
58.5		46373		1498		823
59.5		46575		1630		859
60.5		46986		1566		850
61.5		47433		1666		885
62.5		47635		1648		955
63.5		48022		1714		960
64.5		48428		1809		924
65.5		48645		1833		994
66.5		48918		1895		993
67.5		49218		1925		994
68.5		49431		1953		1058
69.5		49791		1959		1052
70.5		49940		2035		1057
71.5		50288		2036		1106
72.5		50263		2187		1097
73.5		50567		2191		1087
74.5		50612		2254		1171
75.5		50784		2233		1201
76.5		50983		2291		1177
77.5		51110		2336		1264
78.5		51186		2248		1248
79.5		51263		2332		1248
80.5		51482		2395		1247
81.5		51452		2333		1369
82.5		51636		2295		1348
83.5		51505		2443		1369
84.5		51539		2397		1346
85.5		51484		2360		1387
86.5		51351		2528		1466
87.5		50507		2447		1396
88.5		49565		2256		1398
89.5		46994		2224		1465
