Abs(theta)	Type0		Type1		Type23
0.5		498		7		5
1.5		1521		9		10
2.5		2492		31		27
3.5		3504		48		36
4.5		4539		42		34
5.5		5492		66		44
6.5		6514		60		51
7.5		7533		89		53
8.5		8491		81		54
9.5		9453		100		78
10.5		10438		120		79
11.5		11441		120		86
12.5		12436		158		91
13.5		13354		156		96
14.5		14366		140		120
15.5		15273		200		136
16.5		16239		218		137
17.5		17181		201		150
18.5		18116		223		161
19.5		19110		217		166
20.5		19968		258		166
21.5		20937		250		171
22.5		21848		280		185
23.5		22695		284		211
24.5		23618		321		213
25.5		24488		362		221
26.5		25436		342		266
27.5		26247		369		275
28.5		27064		420		245
29.5		27953		408		287
30.5		28681		501		313
31.5		29590		481		290
32.5		30374		502		323
33.5		31190		558		345
34.5		31930		555		340
35.5		32613		639		366
36.5		33455		642		397
37.5		34123		646		411
38.5		34937		703		414
39.5		35588		744		423
40.5		36359		699		452
41.5		37052		776		484
42.5		37687		848		481
43.5		38328		911		506
44.5		38868		892		538
45.5		39651		929		572
46.5		40178		961		542
47.5		40828		1009		555
48.5		41289		1130		623
49.5		42014		1110		630
50.5		42456		1161		650
51.5		43080		1189		648
52.5		43464		1281		680
53.5		43989		1335		707
54.5		44528		1303		751
55.5		44843		1385		787
56.5		45487		1422		800
57.5		45687		1517		755
58.5		46363		1469		780
59.5		46569		1574		866
60.5		46885		1658		884
61.5		47511		1648		833
62.5		47664		1690		898
63.5		48109		1753		953
64.5		48378		1808		990
65.5		48563		1837		1024
66.5		48953		1839		1007
67.5		49192		2007		979
68.5		49441		2050		1059
69.5		49757		1958		1080
70.5		49935		2065		1089
71.5		50141		2111		1093
72.5		50453		2060		1127
73.5		50524		2201		1133
74.5		50909		2165		1112
75.5		50907		2228		1159
76.5		51029		2228		1264
77.5		51099		2239		1156
78.5		51355		2307		1247
79.5		51363		2320		1244
80.5		51399		2349		1263
81.5		51654		2342		1289
82.5		51659		2380		1294
83.5		51688		2502		1409
84.5		51595		2438		1411
85.5		51646		2465		1459
86.5		51883		2413		1410
87.5		51731		2481		1474
88.5		51702		2415		1534
89.5		49653		2427		1469
