Abs(theta)	Type0		Type1		Type23
0.5		251		1		1
1.5		746		4		7
2.5		1247		9		8
3.5		1738		18		16
4.5		2239		25		20
5.5		2722		30		15
6.5		3228		25		22
7.5		3749		32		21
8.5		4189		37		37
9.5		4710		45		34
10.5		5199		49		35
11.5		5629		39		48
12.5		6147		77		41
13.5		6623		74		58
14.5		7138		81		52
15.5		7576		71		58
16.5		8060		85		64
17.5		8582		79		70
18.5		8948		99		65
19.5		9380		146		83
20.5		9885		117		88
21.5		10307		132		97
22.5		10808		138		115
23.5		11214		146		106
24.5		11661		142		114
25.5		12121		160		114
26.5		12603		159		126
27.5		12930		209		132
28.5		13414		188		151
29.5		13814		198		155
30.5		14184		210		161
31.5		14596		252		174
32.5		15021		251		172
33.5		15414		262		180
34.5		15834		245		183
35.5		16166		279		164
36.5		16546		296		182
37.5		16931		313		194
38.5		17329		317		226
39.5		17544		392		227
40.5		17954		364		229
41.5		18307		389		224
42.5		18705		380		241
43.5		18957		432		281
44.5		19224		443		310
45.5		19544		456		261
46.5		19947		482		312
47.5		20219		468		297
48.5		20449		525		325
49.5		20753		492		322
50.5		20986		538		377
51.5		21223		564		370
52.5		21397		634		357
53.5		21737		609		382
54.5		22053		666		373
55.5		22216		662		409
56.5		22404		686		404
57.5		22538		709		454
58.5		22836		725		447
59.5		23074		766		439
60.5		23106		790		444
61.5		23458		799		463
62.5		23563		783		498
63.5		23755		827		518
64.5		23917		899		506
65.5		24027		898		496
66.5		24177		887		536
67.5		24317		905		503
68.5		24429		986		530
69.5		24656		993		505
70.5		24745		989		533
71.5		24826		978		556
72.5		24791		1050		588
73.5		25051		1038		598
74.5		25116		962		627
75.5		25161		1063		575
76.5		25129		1049		619
77.5		25345		1078		669
78.5		25267		1087		664
79.5		25224		1135		647
80.5		25377		1148		664
81.5		25310		1111		684
82.5		25346		1155		674
83.5		25448		1183		697
84.5		25386		1179		668
85.5		25540		1187		709
86.5		25268		1156		716
87.5		24877		1109		748
88.5		24423		1154		706
89.5		23205		1086		706
