Abs(theta)	Type0		Type1		Type23
0.5		241		3		4
1.5		757		5		5
2.5		1246		17		7
3.5		1724		19		13
4.5		2202		25		20
5.5		2707		24		25
6.5		3246		24		25
7.5		3707		40		21
8.5		4200		42		29
9.5		4676		53		29
10.5		5154		59		42
11.5		5691		46		46
12.5		6144		70		42
13.5		6581		79		63
14.5		7102		76		64
15.5		7522		94		68
16.5		8077		85		70
17.5		8533		93		64
18.5		9017		93		86
19.5		9455		99		68
20.5		9851		134		90
21.5		10330		133		107
22.5		10756		141		105
23.5		11295		133		105
24.5		11680		168		113
25.5		12154		148		94
26.5		12503		179		128
27.5		12988		195		130
28.5		13444		169		142
29.5		13844		208		147
30.5		14272		217		146
31.5		14637		226		175
32.5		15011		245		187
33.5		15477		262		136
34.5		15829		275		177
35.5		16157		269		204
36.5		16515		311		181
37.5		16896		308		225
38.5		17289		312		210
39.5		17597		329		241
40.5		17988		371		209
41.5		18387		348		229
42.5		18558		377		269
43.5		18945		400		251
44.5		19285		431		262
45.5		19602		428		272
46.5		19918		474		292
47.5		20223		498		290
48.5		20467		515		289
49.5		20782		504		329
50.5		20949		575		350
51.5		21218		564		375
52.5		21513		557		397
53.5		21786		593		377
54.5		21986		612		378
55.5		22180		669		389
56.5		22394		677		407
57.5		22685		672		424
58.5		22838		707		426
59.5		23123		732		435
60.5		23150		793		426
61.5		23338		824		426
62.5		23597		789		479
63.5		23705		889		427
64.5		23892		877		486
65.5		23954		892		537
66.5		24275		867		549
67.5		24339		923		577
68.5		24470		915		558
69.5		24589		949		539
70.5		24717		985		550
71.5		24809		984		557
72.5		24713		1063		580
73.5		24931		1089		618
74.5		25104		1003		605
75.5		25143		1033		583
76.5		25193		1061		630
77.5		25184		1075		623
78.5		25264		1115		625
79.5		25382		1067		663
80.5		25506		1117		702
81.5		25502		1160		638
82.5		25363		1166		655
83.5		25426		1164		687
84.5		25453		1090		794
85.5		25285		1186		732
86.5		25177		1157		747
87.5		24931		1179		790
88.5		24381		1176		705
89.5		23343		1077		737
