Abs(theta)	Type0		Type1		Type23
0.5		492		3		5
1.5		1517		6		7
2.5		2499		24		14
3.5		3488		38		17
4.5		4464		38		34
5.5		5445		61		40
6.5		6455		71		48
7.5		7482		76		49
8.5		8457		73		61
9.5		9455		80		67
10.5		10369		113		96
11.5		11355		113		85
12.5		12378		138		88
13.5		13299		160		95
14.5		14238		181		126
15.5		15224		179		135
16.5		16219		208		124
17.5		17081		210		143
18.5		18070		218		150
19.5		18965		248		145
20.5		19882		266		160
21.5		20859		261		166
22.5		21686		275		184
23.5		22616		310		183
24.5		23504		327		218
25.5		24384		335		215
26.5		25308		380		242
27.5		26077		365		255
28.5		26961		434		262
29.5		27742		423		287
30.5		28638		454		310
31.5		29430		493		291
32.5		30199		499		325
33.5		30987		557		317
34.5		31693		574		351
35.5		32530		608		346
36.5		33250		659		386
37.5		33970		624		385
38.5		34780		713		435
39.5		35402		725		454
40.5		36197		729		428
41.5		36911		746		454
42.5		37553		798		479
43.5		38036		901		519
44.5		38852		919		501
45.5		39374		931		518
46.5		39996		991		537
47.5		40681		1027		572
48.5		41157		1100		589
49.5		41789		1129		593
50.5		42225		1146		601
51.5		42841		1159		661
52.5		43262		1229		688
53.5		43793		1294		713
54.5		44203		1292		708
55.5		44700		1385		746
56.5		45225		1476		739
57.5		45668		1478		844
58.5		45993		1572		778
59.5		46408		1597		823
60.5		46845		1609		867
61.5		47030		1676		907
62.5		47353		1725		909
63.5		47759		1752		907
64.5		48194		1835		992
65.5		48467		1815		1060
66.5		48793		1874		963
67.5		49054		1914		1033
68.5		49228		2120		1055
69.5		49535		1948		1078
70.5		49792		2019		1105
71.5		50021		2132		1164
72.5		50078		2129		1140
73.5		50205		2162		1118
74.5		50558		2167		1167
75.5		50681		2208		1204
76.5		50786		2319		1220
77.5		50772		2242		1216
78.5		51068		2334		1291
79.5		51060		2297		1311
80.5		51385		2338		1293
81.5		51273		2349		1274
82.5		51476		2358		1333
83.5		51202		2470		1329
84.5		51384		2430		1405
85.5		51508		2396		1388
86.5		51274		2428		1423
87.5		51322		2408		1459
88.5		51359		2550		1471
89.5		49279		2365		1430
