Abs(theta)	Type0		Type1		Type23
0.5		250		3		1
1.5		739		7		9
2.5		1250		10		9
3.5		1708		21		21
4.5		2226		28		21
5.5		2705		26		19
6.5		3245		27		16
7.5		3732		39		29
8.5		4208		32		26
9.5		4685		63		22
10.5		5181		58		49
11.5		5616		61		47
12.5		6166		67		57
13.5		6624		58		55
14.5		7089		91		38
15.5		7589		110		53
16.5		7995		115		83
17.5		8519		107		73
18.5		9026		95		69
19.5		9420		105		84
20.5		9906		126		79
21.5		10397		123		88
22.5		10808		142		96
23.5		11255		161		107
24.5		11667		145		91
25.5		12128		153		122
26.5		12610		170		142
27.5		12957		208		129
28.5		13404		187		132
29.5		13810		209		128
30.5		14233		222		142
31.5		14605		222		167
32.5		15045		244		151
33.5		15465		251		180
34.5		15794		274		165
35.5		16145		297		174
36.5		16580		290		198
37.5		16988		298		200
38.5		17304		313		216
39.5		17665		389		212
40.5		18009		334		220
41.5		18306		385		202
42.5		18588		428		278
43.5		18948		405		260
44.5		19334		379		267
45.5		19645		430		297
46.5		19922		449		294
47.5		20178		509		298
48.5		20554		527		287
49.5		20808		535		322
50.5		21050		536		320
51.5		21257		598		319
52.5		21537		575		393
53.5		21649		641		378
54.5		21956		680		365
55.5		22180		654		418
56.5		22386		765		383
57.5		22649		712		390
58.5		22855		734		438
59.5		23060		723		460
60.5		23199		805		476
61.5		23498		777		452
62.5		23427		876		481
63.5		23785		807		517
64.5		23901		897		500
65.5		23985		869		518
66.5		24230		897		516
67.5		24294		906		529
68.5		24427		952		514
69.5		24643		972		569
70.5		24636		1000		589
71.5		24869		983		579
72.5		24877		966		589
73.5		24837		1092		625
74.5		25047		1068		633
75.5		25024		1084		664
76.5		25238		1108		652
77.5		25264		1097		652
78.5		25340		1128		692
79.5		25465		1096		641
80.5		25297		1164		645
81.5		25508		1138		687
82.5		25387		1133		643
83.5		25525		1212		704
84.5		25486		1180		744
85.5		25384		1167		685
86.5		25595		1157		752
87.5		25412		1124		785
88.5		25489		1148		808
89.5		24521		1128		780
