5	-0.2627265409	0.2161036405
15	0.04375409704	0.06248362418
25	-0.08719522399	0.03279091216
35	-0.07343577426	0.02126244241
45	-0.03199662114	0.01561506549
55	-0.01846481063	0.01199030923
65	-0.0239110024	0.009392347554
75	-0.02728519623	0.00794054108
85	-0.04265551249	0.007393964647
95	-0.02535704782	0.007071988972
105	-0.03948872556	0.006852316509
115	-0.03766575266	0.006640024009
125	-0.03500056367	0.00648270834
135	-0.03155682393	0.006305696934
145	-0.04178859312	0.006229992134
155	-0.025818737	0.006162941199
165	-0.04075807384	0.006052033381
175	-0.04001759557	0.005956384995
185	-0.0365019376	0.005955618688
195	-0.04667253983	0.005847574951
205	-0.03934403026	0.005851872586
215	-0.04943956843	0.005795522923
225	-0.03832001921	0.005774136811
235	-0.04657309598	0.005800238059
245	-0.05117375538	0.005766851438
255	-0.04610125964	0.005776065712
265	-0.05158919774	0.005770239125
275	-0.0362784205	0.005783181171
285	-0.0366513108	0.00579970309
295	-0.05215594767	0.00583003141
305	-0.06262942346	0.005824607515
315	-0.04362603676	0.005884158816
325	-0.03957713562	0.005933773121
335	-0.04339980241	0.005944985048
345	-0.05099084736	0.006012027076
355	-0.04661514407	0.006039616315
365	-0.04694452321	0.00611254813
375	-0.04314135652	0.006185458013
385	-0.0513389076	0.006240475416
395	-0.04769116694	0.006302933366
405	-0.05308012581	0.006407860145
415	-0.03772882845	0.006470188231
425	-0.04108997039	0.006620022873
435	-0.05205738876	0.006689895783
445	-0.05394686204	0.006780186788
455	-0.05911696364	0.006851932865
465	-0.07092750971	0.007063920941
475	-0.06317453637	0.007196410507
485	-0.0574152213	0.007348024419
495	-0.05000996908	0.007559134853
505	-0.06779570497	0.007723809478
515	-0.06349035531	0.007916224637
525	-0.05229845774	0.008120958837
535	-0.04747789637	0.008371528856
545	-0.05270754966	0.00859259498
555	-0.06015462667	0.008992873918
565	-0.04511320067	0.009235224158
575	-0.05958847691	0.00951542875
585	-0.05659721571	0.01000963247
595	-0.04539571652	0.01046107796
605	-0.06224244345	0.01089806015
615	-0.05352884995	0.01132692924
625	-0.04802372749	0.01204244358
635	-0.0484947573	0.01259512727
645	-0.06185359051	0.01363554725
655	-0.04939189322	0.01425695642
665	-0.07204619313	0.01543087736
675	-0.01314668005	0.01647461147
685	-0.06815311954	0.01816606798
695	-0.05520590733	0.01995543235
705	-0.04894780469	0.02218702554
715	-0.04311962627	0.02554255405
725	-0.03104634285	0.02930784477
735	-0.02689144149	0.03480049685
745	-0.07893111334	0.04272775063
755	-0.09254021118	0.05334186951
765	0.04013422891	0.08028742261
775	0.2064228642	0.119903621
785	0.4285714286	0.2621476036
795	-nan	nan
805	-nan	nan
815	-nan	nan
825	-nan	nan
835	-nan	nan
845	-nan	nan
855	-nan	nan
865	-nan	nan
875	-nan	nan
885	-nan	nan
895	-nan	nan
905	-nan	nan
915	-nan	nan
925	-nan	nan
935	-nan	nan
945	-nan	nan
955	-nan	nan
965	-nan	nan
975	-nan	nan
985	-nan	nan
995	-nan	nan
