Abs(theta)	Type0		Type1		Type23
0.5		239		3		0
1.5		751		7		5
2.5		1248		12		6
3.5		1749		13		16
4.5		2229		15		18
5.5		2739		24		24
6.5		3213		27		22
7.5		3709		40		23
8.5		4197		43		32
9.5		4657		44		45
10.5		5147		65		37
11.5		5643		60		47
12.5		6131		66		56
13.5		6625		69		61
14.5		7114		59		53
15.5		7594		79		57
16.5		8088		85		73
17.5		8526		89		87
18.5		8980		116		66
19.5		9431		110		85
20.5		9917		125		85
21.5		10352		143		78
22.5		10796		151		97
23.5		11272		137		104
24.5		11676		166		100
25.5		12122		176		115
26.5		12500		184		125
27.5		12982		194		133
28.5		13397		198		163
29.5		13822		220		139
30.5		14220		226		176
31.5		14630		239		125
32.5		15055		217		168
33.5		15473		238		180
34.5		15753		250		164
35.5		16197		304		185
36.5		16540		295		171
37.5		16931		295		202
38.5		17269		367		230
39.5		17626		355		218
40.5		17917		381		237
41.5		18362		388		235
42.5		18657		394		245
43.5		19013		390		264
44.5		19270		425		265
45.5		19573		474		287
46.5		19819		469		270
47.5		20148		473		342
48.5		20478		496		315
49.5		20754		495		327
50.5		20986		578		327
51.5		21235		597		333
52.5		21532		596		352
53.5		21806		574		352
54.5		21999		650		356
55.5		22300		645		383
56.5		22411		742		408
57.5		22585		701		412
58.5		22965		715		409
59.5		22961		745		418
60.5		23269		733		457
61.5		23346		808		430
62.5		23648		848		475
63.5		23778		847		501
64.5		23952		853		442
65.5		24163		834		510
66.5		24200		896		509
67.5		24387		937		547
68.5		24442		947		580
69.5		24588		928		535
70.5		24684		977		577
71.5		24733		1040		594
72.5		24801		1042		590
73.5		25006		1041		615
74.5		25106		1058		574
75.5		25133		1110		628
76.5		25272		1083		625
77.5		25358		1117		616
78.5		25285		1141		637
79.5		25337		1153		670
80.5		25348		1082		667
81.5		25495		1169		646
82.5		25499		1173		714
83.5		25501		1120		666
84.5		25472		1152		684
85.5		25501		1180		715
86.5		25472		1142		714
87.5		25488		1160		730
88.5		25439		1137		773
89.5		24684		1127		700
