Abs(theta)	Type0		Type1		Type23
0.5		244		2		2
1.5		735		11		8
2.5		1240		13		17
3.5		1737		16		14
4.5		2228		23		23
5.5		2722		29		18
6.5		3204		27		20
7.5		3723		48		30
8.5		4223		38		32
9.5		4698		50		40
10.5		5204		50		35
11.5		5695		59		47
12.5		6140		65		49
13.5		6638		60		59
14.5		7120		79		57
15.5		7589		85		55
16.5		8023		90		59
17.5		8529		109		56
18.5		8985		110		88
19.5		9451		103		73
20.5		9912		116		92
21.5		10354		137		74
22.5		10773		146		98
23.5		11214		142		120
24.5		11699		152		111
25.5		12154		141		103
26.5		12511		185		141
27.5		13021		187		118
28.5		13426		197		125
29.5		13856		184		138
30.5		14216		211		133
31.5		14593		228		193
32.5		15069		229		179
33.5		15367		287		161
34.5		15820		289		163
35.5		16181		256		174
36.5		16584		314		202
37.5		16903		319		202
38.5		17299		319		211
39.5		17675		330		213
40.5		17929		345		249
41.5		18360		366		238
42.5		18678		389		242
43.5		18978		426		258
44.5		19243		457		275
45.5		19578		424		272
46.5		19935		442		294
47.5		20145		507		293
48.5		20493		534		329
49.5		20819		477		315
50.5		20962		559		319
51.5		21239		573		354
52.5		21608		568		330
53.5		21726		588		344
54.5		22013		641		390
55.5		22201		646		389
56.5		22556		628		400
57.5		22671		708		428
58.5		22839		730		429
59.5		23071		780		394
60.5		23202		790		457
61.5		23456		824		462
62.5		23610		782		471
63.5		23652		836		513
64.5		23922		847		500
65.5		24093		874		520
66.5		24266		876		507
67.5		24372		932		507
68.5		24459		890		559
69.5		24523		1026		582
70.5		24676		934		595
71.5		24715		1004		588
72.5		24950		1032		588
73.5		24961		1068		581
74.5		25138		1031		634
75.5		25153		1027		640
76.5		25281		1088		621
77.5		25283		1067		687
78.5		25282		1101		640
79.5		25343		1155		667
80.5		25358		1135		669
81.5		25438		1115		685
82.5		25464		1139		667
83.5		25566		1088		676
84.5		25458		1138		707
85.5		25527		1207		742
86.5		25574		1224		769
87.5		25530		1221		742
88.5		25333		1228		768
89.5		24487		1144		778
