Abs(theta)	Type0		Type1		Type23
0.5		493		7		2
1.5		1510		11		9
2.5		2508		27		19
3.5		3503		48		28
4.5		4480		52		35
5.5		5516		66		40
6.5		6527		62		43
7.5		7496		90		65
8.5		8515		75		61
9.5		9519		105		62
10.5		10509		124		66
11.5		11413		143		86
12.5		12399		146		97
13.5		13370		155		109
14.5		14313		183		124
15.5		15274		188		128
16.5		16281		184		127
17.5		17162		241		139
18.5		18155		247		131
19.5		19035		252		147
20.5		20031		232		150
21.5		20876		292		212
22.5		21848		310		190
23.5		22757		315		204
24.5		23664		273		196
25.5		24502		374		224
26.5		25443		340		237
27.5		26197		381		227
28.5		27150		393		264
29.5		27810		454		310
30.5		28825		469		285
31.5		29502		501		280
32.5		30278		515		340
33.5		31125		538		320
34.5		31939		554		334
35.5		32718		606		351
36.5		33455		641		387
37.5		34169		688		387
38.5		35008		677		410
39.5		35632		737		431
40.5		36394		757		441
41.5		37108		765		478
42.5		37705		826		432
43.5		38370		858		484
44.5		38903		958		544
45.5		39654		979		518
46.5		40157		1024		583
47.5		40802		1027		579
48.5		41273		1058		585
49.5		41808		1135		661
50.5		42594		1122		605
51.5		43007		1213		664
52.5		43485		1278		643
53.5		44038		1291		706
54.5		44543		1337		729
55.5		45082		1367		769
56.5		45414		1434		784
57.5		45785		1538		768
58.5		46199		1583		809
59.5		46579		1610		861
60.5		46974		1632		818
61.5		47418		1666		867
62.5		47819		1750		859
63.5		48107		1739		929
64.5		48675		1745		921
65.5		48767		1820		957
66.5		48973		1854		984
67.5		49121		1911		1068
68.5		49525		1897		1065
69.5		49810		1966		1071
70.5		50045		2061		1067
71.5		50269		2104		1091
72.5		50327		2138		1155
73.5		50455		2192		1113
74.5		50630		2193		1236
75.5		50867		2175		1231
76.5		51074		2282		1208
77.5		51076		2266		1304
78.5		51190		2342		1324
79.5		51375		2331		1303
80.5		51410		2386		1342
81.5		51667		2360		1233
82.5		51503		2401		1342
83.5		51576		2413		1385
84.5		51625		2358		1355
85.5		51362		2382		1424
86.5		51766		2460		1445
87.5		51503		2513		1480
88.5		51712		2469		1442
89.5		49599		2432		1491
