Abs(theta)	Type0		Type1		Type23
0.5		188		1		2
1.5		501		4		1
2.5		850		11		3
3.5		1243		14		7
4.5		1560		25		8
5.5		1885		24		12
6.5		2290		22		17
7.5		2706		34		22
8.5		2968		31		19
9.5		3283		29		24
10.5		3722		39		23
11.5		3988		39		27
12.5		4418		55		32
13.5		4741		51		38
14.5		5008		56		29
15.5		5519		53		36
16.5		5666		77		47
17.5		5989		73		50
18.5		6322		69		58
19.5		6673		89		48
20.5		7061		115		55
21.5		7212		96		58
22.5		7770		76		67
23.5		8032		108		68
24.5		8256		134		71
25.5		8596		125		70
26.5		9070		145		71
27.5		9416		135		86
28.5		9488		151		83
29.5		9957		157		96
30.5		10013		157		87
31.5		10388		188		116
32.5		10479		182		123
33.5		10970		176		110
34.5		11055		210		106
35.5		11434		195		135
36.5		11600		205		134
37.5		12003		221		137
38.5		12164		257		150
39.5		12532		228		146
40.5		12528		290		162
41.5		13086		280		159
42.5		13244		294		177
43.5		13614		322		188
44.5		13581		302		180
45.5		13896		294		178
46.5		13985		352		176
47.5		14341		368		200
48.5		14417		394		199
49.5		14477		390		241
50.5		15165		388		230
51.5		15173		428		224
52.5		15373		427		209
53.5		15405		474		256
54.5		15970		488		268
55.5		15880		515		251
56.5		16199		494		274
57.5		16149		526		279
58.5		16116		547		293
59.5		16242		555		313
60.5		16586		552		272
61.5		16641		585		311
62.5		16734		598		362
63.5		17084		585		341
64.5		16833		623		307
65.5		16846		656		368
66.5		17048		656		350
67.5		17300		679		400
68.5		17441		666		349
69.5		17627		712		370
70.5		17540		734		353
71.5		17602		691		428
72.5		17555		732		397
73.5		17687		795		389
74.5		17826		758		400
75.5		17596		805		387
76.5		18060		767		449
77.5		17884		865		469
78.5		17970		802		434
79.5		18304		783		438
80.5		17990		866		427
81.5		18224		875		452
82.5		18108		866		474
83.5		17911		851		515
84.5		18091		902		487
85.5		18380		832		469
86.5		18133		873		477
87.5		17881		846		502
88.5		17730		871		517
89.5		17601		839		483
