Abs(theta)	Type0		Type1		Type23
0.5		166		2		2
1.5		491		7		1
2.5		864		7		4
3.5		1144		10		14
4.5		1434		17		13
5.5		1803		19		12
6.5		2137		35		15
7.5		2417		21		24
8.5		2752		30		26
9.5		3101		22		25
10.5		3289		30		30
11.5		3766		37		28
12.5		4112		48		32
13.5		4422		47		25
14.5		4630		54		40
15.5		4999		59		38
16.5		5359		75		44
17.5		5591		58		55
18.5		5943		82		37
19.5		6110		87		54
20.5		6688		76		61
21.5		7029		88		64
22.5		7167		109		51
23.5		7415		114		73
24.5		7562		106		58
25.5		8012		146		81
26.5		8212		115		81
27.5		8482		139		85
28.5		8925		127		88
29.5		9183		134		92
30.5		9372		140		110
31.5		9800		138		99
32.5		9836		146		103
33.5		10170		172		94
34.5		10559		182		109
35.5		10749		206		121
36.5		10793		220		121
37.5		10939		221		115
38.5		11461		223		129
39.5		11478		237		151
40.5		11933		218		161
41.5		12200		238		154
42.5		12258		286		164
43.5		12552		291		171
44.5		12770		293		160
45.5		12698		312		176
46.5		12977		349		192
47.5		13285		325		193
48.5		13629		360		199
49.5		13833		361		215
50.5		13978		398		206
51.5		14011		400		222
52.5		14364		395		197
53.5		14280		429		230
54.5		14438		418		232
55.5		14588		423		256
56.5		14814		473		255
57.5		14819		479		266
58.5		14983		534		273
59.5		15305		545		304
60.5		15089		516		269
61.5		15433		552		306
62.5		15583		585		301
63.5		15905		573		303
64.5		15877		586		333
65.5		16090		619		314
66.5		15979		597		324
67.5		15931		622		347
68.5		16305		631		348
69.5		16244		673		354
70.5		16256		669		356
71.5		16206		695		384
72.5		16097		716		380
73.5		16558		741		351
74.5		16511		678		388
75.5		16552		766		453
76.5		16556		749		392
77.5		16876		729		393
78.5		16606		790		391
79.5		16637		778		422
80.5		16862		799		439
81.5		16814		801		443
82.5		16906		818		436
83.5		16905		813		477
84.5		17136		815		435
85.5		16895		846		460
86.5		16769		812		435
87.5		17044		804		445
88.5		16805		839		509
89.5		16380		743		414
