Abs(theta)	Type0		Type1		Type23
0.5		185		2		2
1.5		531		3		6
2.5		892		13		4
3.5		1263		15		5
4.5		1542		19		17
5.5		1881		19		8
6.5		2243		20		9
7.5		2678		29		33
8.5		2976		35		19
9.5		3295		33		25
10.5		3637		48		33
11.5		4012		48		41
12.5		4387		50		32
13.5		4772		67		40
14.5		4961		50		46
15.5		5435		54		46
16.5		5709		76		50
17.5		6067		78		54
18.5		6230		77		53
19.5		6890		78		48
20.5		6952		82		54
21.5		7435		92		54
22.5		7647		105		67
23.5		8134		108		76
24.5		8346		110		87
25.5		8682		134		83
26.5		8822		124		71
27.5		9461		161		93
28.5		9584		155		107
29.5		9787		170		88
30.5		10105		169		85
31.5		10424		180		101
32.5		10903		157		114
33.5		10986		184		120
34.5		11258		197		119
35.5		11273		209		132
36.5		12037		209		142
37.5		12063		231		122
38.5		12292		256		150
39.5		12706		247		137
40.5		12833		268		163
41.5		12998		313		179
42.5		13170		333		161
43.5		13640		267		162
44.5		13969		334		183
45.5		14083		301		191
46.5		14182		372		186
47.5		14303		373		220
48.5		14584		368		203
49.5		14874		415		217
50.5		14833		407		246
51.5		15250		400		253
52.5		15385		477		242
53.5		15507		492		244
54.5		15615		470		271
55.5		15670		465		293
56.5		16071		512		254
57.5		15937		563		286
58.5		16439		509		295
59.5		16401		532		286
60.5		16782		570		336
61.5		16907		634		331
62.5		16824		620		319
63.5		16959		579		291
64.5		16989		631		343
65.5		17059		620		316
66.5		17247		630		373
67.5		17289		664		367
68.5		17500		688		386
69.5		17368		714		355
70.5		17553		777		394
71.5		17565		725		415
72.5		17913		774		448
73.5		17895		731		394
74.5		17829		829		383
75.5		18280		802		418
76.5		17792		795		419
77.5		17977		852		413
78.5		18153		830		496
79.5		18181		909		456
80.5		17974		889		430
81.5		18173		866		490
82.5		18304		838		471
83.5		18255		865		445
84.5		18194		819		490
85.5		18162		852		431
86.5		18109		827		483
87.5		18194		820		523
88.5		17987		872		534
89.5		17463		804		522
