Abs(theta)	Type0		Type1		Type23
0.5		245		5		3
1.5		735		8		5
2.5		1238		16		6
3.5		1747		9		13
4.5		2269		13		14
5.5		2731		27		26
6.5		3227		35		34
7.5		3679		41		35
8.5		4161		48		34
9.5		4688		36		38
10.5		5199		59		29
11.5		5681		51		43
12.5		6188		46		57
13.5		6632		62		57
14.5		7122		79		49
15.5		7578		79		56
16.5		8025		84		66
17.5		8482		90		81
18.5		8968		102		83
19.5		9425		123		73
20.5		9901		134		105
21.5		10381		122		71
22.5		10782		138		101
23.5		11229		156		85
24.5		11659		172		109
25.5		12100		165		110
26.5		12556		191		118
27.5		12981		156		115
28.5		13450		192		135
29.5		13818		195		153
30.5		14253		214		155
31.5		14660		249		152
32.5		15073		280		179
33.5		15375		294		186
34.5		15796		272		182
35.5		16150		287		164
36.5		16530		329		197
37.5		17020		295		189
38.5		17288		312		205
39.5		17670		339		208
40.5		17993		367		235
41.5		18263		378		225
42.5		18615		382		241
43.5		18945		416		247
44.5		19225		440		249
45.5		19556		422		277
46.5		19920		463		305
47.5		20088		491		303
48.5		20441		502		295
49.5		20784		499		302
50.5		21002		569		329
51.5		21306		569		365
52.5		21414		651		348
53.5		21764		568		361
54.5		21831		707		404
55.5		22210		644		404
56.5		22529		608		419
57.5		22726		676		418
58.5		22871		703		431
59.5		23000		767		452
60.5		23211		771		424
61.5		23511		759		444
62.5		23496		874		512
63.5		23854		775		469
64.5		23902		864		462
65.5		24012		911		499
66.5		24267		884		534
67.5		24434		868		561
68.5		24362		964		548
69.5		24613		966		576
70.5		24661		1003		546
71.5		24846		991		578
72.5		24928		974		587
73.5		24952		1037		585
74.5		25088		997		599
75.5		25018		1091		611
76.5		25224		1055		641
77.5		25334		1115		579
78.5		25290		1137		649
79.5		25285		1108		681
80.5		25413		1135		703
81.5		25506		1134		685
82.5		25427		1140		674
83.5		25639		1149		698
84.5		25512		1135		726
85.5		25541		1185		732
86.5		25239		1142		808
87.5		24939		1137		763
88.5		24384		1043		739
89.5		23281		1052		725
