Abs(theta)	Type0		Type1		Type23
0.5		192		0		2
1.5		583		3		2
2.5		922		6		5
3.5		1251		11		5
4.5		1652		12		7
5.5		1873		16		15
6.5		2304		27		20
7.5		2556		34		23
8.5		3029		26		25
9.5		3275		33		29
10.5		3725		45		22
11.5		3913		56		30
12.5		4317		48		34
13.5		4792		50		37
14.5		5029		52		36
15.5		5244		56		48
16.5		5794		60		41
17.5		6062		72		53
18.5		6405		58		66
19.5		6879		74		56
20.5		6960		75		58
21.5		7421		84		58
22.5		7701		104		76
23.5		7930		100		66
24.5		8380		101		72
25.5		8773		128		86
26.5		8937		133		100
27.5		9482		135		96
28.5		9502		135		100
29.5		9766		146		105
30.5		10236		197		103
31.5		10231		176		88
32.5		10804		185		129
33.5		10901		183		95
34.5		11209		158		117
35.5		11678		216		124
36.5		11863		192		155
37.5		11999		225		128
38.5		12335		219		161
39.5		12521		245		160
40.5		12818		267		161
41.5		13110		288		172
42.5		13204		299		154
43.5		13306		315		179
44.5		13841		301		183
45.5		13727		358		198
46.5		14175		370		208
47.5		14350		351		208
48.5		14408		371		206
49.5		14788		365		196
50.5		14829		414		234
51.5		15220		440		241
52.5		15343		479		233
53.5		15669		464		241
54.5		15772		479		272
55.5		16025		520		277
56.5		16069		532		310
57.5		16209		465		267
58.5		16247		492		331
59.5		16336		555		296
60.5		16462		561		345
61.5		16739		572		318
62.5		16704		641		308
63.5		16930		645		335
64.5		17105		629		317
65.5		17216		644		325
66.5		17172		649		360
67.5		17348		676		337
68.5		17431		666		351
69.5		17559		718		395
70.5		17705		740		405
71.5		17733		768		379
72.5		17827		760		401
73.5		17785		798		434
74.5		18106		803		404
75.5		17962		816		400
76.5		17869		802		451
77.5		18030		811		444
78.5		18022		829		456
79.5		18188		864		437
80.5		17984		880		448
81.5		18202		863		470
82.5		18197		832		473
83.5		18041		857		481
84.5		18308		868		453
85.5		18179		878		503
86.5		18038		868		495
87.5		18094		881		495
88.5		17955		855		520
89.5		17553		833		505
