Abs(theta)	Type0		Type1		Type23
0.5		162		2		3
1.5		541		8		4
2.5		897		13		7
3.5		1250		15		11
4.5		1605		12		16
5.5		1916		19		12
6.5		2341		24		22
7.5		2658		31		24
8.5		3054		39		22
9.5		3404		36		29
10.5		3668		32		28
11.5		4035		56		24
12.5		4300		47		35
13.5		4634		45		41
14.5		4924		51		43
15.5		5469		57		43
16.5		5731		73		40
17.5		6136		76		66
18.5		6415		76		47
19.5		6669		84		61
20.5		7099		88		59
21.5		7412		112		61
22.5		7691		108		70
23.5		8003		119		81
24.5		8281		121		76
25.5		8354		111		82
26.5		8905		135		77
27.5		9153		135		97
28.5		9494		154		87
29.5		9704		148		111
30.5		10113		166		114
31.5		10185		162		104
32.5		10783		162		99
33.5		10995		167		121
34.5		11261		203		118
35.5		11534		224		108
36.5		11928		194		122
37.5		12161		228		132
38.5		12153		249		145
39.5		12666		260		138
40.5		12667		244		163
41.5		13070		261		182
42.5		13330		263		150
43.5		13597		292		181
44.5		13880		328		173
45.5		13900		344		191
46.5		14108		350		182
47.5		14371		330		212
48.5		14657		355		220
49.5		14619		422		217
50.5		15134		363		215
51.5		15055		409		224
52.5		15221		430		272
53.5		15486		455		222
54.5		15544		482		257
55.5		15650		522		252
56.5		15872		526		253
57.5		16176		514		325
58.5		16305		575		334
59.5		16445		549		303
60.5		16701		564		313
61.5		16814		590		341
62.5		16808		635		345
63.5		16845		609		334
64.5		16793		605		346
65.5		16972		648		333
66.5		17293		633		332
67.5		17209		658		348
68.5		17482		652		382
69.5		17396		660		386
70.5		17501		697		393
71.5		17457		711		387
72.5		17693		747		423
73.5		17751		808		429
74.5		17798		786		402
75.5		18096		775		413
76.5		17793		758		387
77.5		17506		774		413
78.5		18015		835		444
79.5		18028		820		434
80.5		17988		848		510
81.5		18183		857		470
82.5		18145		878		439
83.5		18282		827		482
84.5		17891		892		494
85.5		18093		846		532
86.5		18161		859		508
87.5		17646		852		504
88.5		17529		865		539
89.5		16536		801		538
