Abs(theta)	Type0		Type1		Type23
0.5		252		1		1
1.5		762		2		3
2.5		1227		9		13
3.5		1737		21		14
4.5		2243		17		16
5.5		2729		18		25
6.5		3214		33		34
7.5		3731		32		24
8.5		4181		35		38
9.5		4696		48		38
10.5		5197		52		44
11.5		5663		64		53
12.5		6125		76		46
13.5		6622		71		53
14.5		7105		64		62
15.5		7570		81		77
16.5		8063		75		66
17.5		8459		108		56
18.5		8968		92		83
19.5		9421		107		79
20.5		9889		130		93
21.5		10375		143		91
22.5		10732		145		96
23.5		11288		144		116
24.5		11664		151		116
25.5		12125		173		112
26.5		12560		175		131
27.5		12949		186		124
28.5		13359		220		135
29.5		13783		210		145
30.5		14232		210		149
31.5		14676		202		171
32.5		15035		245		127
33.5		15398		269		174
34.5		15790		267		178
35.5		16138		296		177
36.5		16613		259		169
37.5		16942		309		178
38.5		17304		312		219
39.5		17565		347		212
40.5		17964		344		237
41.5		18282		393		250
42.5		18609		394		268
43.5		18984		404		270
44.5		19253		482		273
45.5		19552		429		308
46.5		19841		506		276
47.5		20175		475		300
48.5		20511		541		300
49.5		20775		525		323
50.5		21049		519		312
51.5		21227		589		352
52.5		21515		552		322
53.5		21876		618		378
54.5		21906		633		377
55.5		22121		714		360
56.5		22375		733		381
57.5		22575		711		393
58.5		22800		729		429
59.5		23120		737		455
60.5		23249		750		430
61.5		23418		791		448
62.5		23592		799		454
63.5		23775		834		506
64.5		23916		859		485
65.5		24051		878		502
66.5		24200		900		523
67.5		24290		929		518
68.5		24418		972		538
69.5		24556		970		589
70.5		24708		941		573
71.5		24727		1043		588
72.5		24870		1019		575
73.5		24972		1065		600
74.5		25029		1114		580
75.5		25111		1130		610
76.5		25282		1020		659
77.5		25223		1080		658
78.5		25279		1087		642
79.5		25352		1098		692
80.5		25364		1167		683
81.5		25489		1116		696
82.5		25510		1155		685
83.5		25310		1107		694
84.5		25694		1150		696
85.5		25534		1186		730
86.5		25464		1126		771
87.5		25632		1180		735
88.5		25484		1190		770
89.5		24699		1098		694
