Abs(theta)	Type0		Type1		Type23
0.5		249		1		3
1.5		737		8		4
2.5		1215		11		7
3.5		1724		18		19
4.5		2187		22		18
5.5		2714		20		29
6.5		3197		25		23
7.5		3682		41		25
8.5		4182		51		32
9.5		4613		44		46
10.5		5102		58		49
11.5		5624		48		43
12.5		6061		71		51
13.5		6579		75		43
14.5		7000		86		61
15.5		7549		77		51
16.5		7980		82		64
17.5		8446		81		64
18.5		8874		101		70
19.5		9285		128		72
20.5		9765		109		89
21.5		10245		124		88
22.5		10726		134		97
23.5		11117		158		105
24.5		11630		149		113
25.5		12041		160		108
26.5		12408		162		134
27.5		12833		164		108
28.5		13300		177		146
29.5		13634		223		139
30.5		14091		213		156
31.5		14508		217		154
32.5		14839		241		174
33.5		15239		275		174
34.5		15664		265		164
35.5		15991		289		183
36.5		16362		287		180
37.5		16778		271		199
38.5		17091		314		193
39.5		17513		304		220
40.5		17837		342		206
41.5		18096		385		246
42.5		18406		409		251
43.5		18881		398		273
44.5		19109		411		313
45.5		19370		458		301
46.5		19702		484		286
47.5		19904		456		322
48.5		20261		528		270
49.5		20578		540		297
50.5		20743		564		326
51.5		21064		516		365
52.5		21336		604		327
53.5		21531		571		370
54.5		21783		656		351
55.5		21970		664		363
56.5		22190		691		394
57.5		22393		677		424
58.5		22655		657		429
59.5		22754		759		451
60.5		23081		742		437
61.5		23306		716		445
62.5		23344		765		474
63.5		23654		759		460
64.5		23693		872		499
65.5		23813		902		502
66.5		23969		908		503
67.5		24113		910		539
68.5		24208		909		553
69.5		24258		976		544
70.5		24375		999		556
71.5		24618		981		571
72.5		24595		1020		584
73.5		24702		988		637
74.5		24798		1055		648
75.5		24836		1059		634
76.5		24970		1091		590
77.5		24971		1096		625
78.5		25044		1087		661
79.5		25197		1077		633
80.5		25129		1075		688
81.5		25177		1114		662
82.5		25216		1076		683
83.5		25208		1169		675
84.5		25264		1111		715
85.5		25076		1174		719
86.5		25221		1144		746
87.5		24689		1206		728
88.5		24269		1078		715
89.5		23192		1062		703
