Abs(theta)	Type0		Type1		Type23
0.5		246		3		2
1.5		743		7		4
2.5		1233		15		6
3.5		1735		13		10
4.5		2260		24		17
5.5		2721		24		27
6.5		3214		35		31
7.5		3718		44		32
8.5		4193		53		34
9.5		4701		39		40
10.5		5197		59		30
11.5		5655		56		52
12.5		6142		75		56
13.5		6612		67		72
14.5		7086		77		70
15.5		7584		78		70
16.5		8065		94		83
17.5		8475		82		68
18.5		8983		104		70
19.5		9400		126		84
20.5		9856		148		91
21.5		10356		131		104
22.5		10807		115		93
23.5		11239		139		110
24.5		11743		156		109
25.5		12149		153		137
26.5		12536		208		129
27.5		12993		162		129
28.5		13411		182		145
29.5		13819		235		141
30.5		14219		200		151
31.5		14619		233		160
32.5		15019		247		139
33.5		15447		286		170
34.5		15877		236		183
35.5		16181		279		187
36.5		16504		311		212
37.5		16911		295		210
38.5		17300		314		216
39.5		17659		371		215
40.5		18059		340		207
41.5		18307		387		224
42.5		18647		411		254
43.5		18972		394		246
44.5		19246		405		307
45.5		19642		439		307
46.5		19818		511		289
47.5		20144		495		291
48.5		20436		509		278
49.5		20638		543		331
50.5		21069		551		328
51.5		21326		576		330
52.5		21578		597		343
53.5		21762		580		362
54.5		21956		687		358
55.5		22264		648		374
56.5		22440		685		410
57.5		22630		697		428
58.5		22882		738		435
59.5		23026		774		468
60.5		23227		783		460
61.5		23390		810		473
62.5		23600		817		475
63.5		23874		831		510
64.5		24029		844		482
65.5		24148		915		488
66.5		24081		961		526
67.5		24277		945		511
68.5		24458		940		515
69.5		24601		959		553
70.5		24717		936		604
71.5		24788		1037		597
72.5		24849		1053		553
73.5		25008		1021		625
74.5		25099		1032		591
75.5		25159		1033		572
76.5		25202		1060		653
77.5		25336		1071		640
78.5		25453		1132		649
79.5		25406		1153		609
80.5		25374		1102		658
81.5		25480		1136		695
82.5		25347		1236		711
83.5		25711		1131		686
84.5		25616		1149		708
85.5		25566		1184		755
86.5		25536		1146		705
87.5		25367		1164		730
88.5		25507		1207		778
89.5		24573		1134		777
