Abs(theta)	Type0		Type1		Type23
0.5		497		3		4
1.5		1519		15		9
2.5		2507		23		15
3.5		3514		39		30
4.5		4505		46		50
5.5		5523		53		33
6.5		6485		63		55
7.5		7487		87		47
8.5		8511		101		60
9.5		9468		113		77
10.5		10419		110		81
11.5		11458		120		91
12.5		12438		133		92
13.5		13358		163		111
14.5		14393		164		112
15.5		15274		158		130
16.5		16242		219		111
17.5		17280		202		142
18.5		18164		212		148
19.5		19075		228		165
20.5		20032		261		165
21.5		20864		310		168
22.5		21878		289		185
23.5		22645		344		219
24.5		23684		319		222
25.5		24617		321		205
26.5		25294		366		251
27.5		26219		385		258
28.5		27058		417		233
29.5		27860		449		263
30.5		28760		422		311
31.5		29511		509		311
32.5		30403		531		300
33.5		31122		536		312
34.5		31927		565		327
35.5		32737		625		369
36.5		33528		605		364
37.5		34187		700		431
38.5		34836		700		408
39.5		35612		679		429
40.5		36283		781		458
41.5		36987		814		408
42.5		37669		813		506
43.5		38272		941		485
44.5		38997		942		536
45.5		39574		895		526
46.5		40379		935		552
47.5		40704		1007		561
48.5		41393		1077		596
49.5		41975		1111		591
50.5		42509		1161		644
51.5		42942		1235		708
52.5		43475		1307		704
53.5		43928		1304		704
54.5		44471		1335		701
55.5		45094		1347		711
56.5		45567		1345		767
57.5		45883		1452		775
58.5		46262		1554		802
59.5		46593		1533		877
60.5		47199		1592		822
61.5		47430		1672		855
62.5		47730		1721		871
63.5		48137		1809		875
64.5		48398		1770		973
65.5		48696		1884		974
66.5		49016		1898		1043
67.5		49152		1890		1067
68.5		49440		2035		1035
69.5		49799		2045		1031
70.5		49850		2078		1045
71.5		50223		2127		1087
72.5		50456		2166		1139
73.5		50680		2145		1110
74.5		50695		2154		1161
75.5		50963		2227		1225
76.5		51175		2178		1163
77.5		51037		2350		1256
78.5		51100		2325		1207
79.5		51403		2298		1303
80.5		51488		2319		1322
81.5		51586		2305		1356
82.5		51714		2357		1292
83.5		51533		2357		1454
84.5		51430		2443		1426
85.5		51565		2427		1442
86.5		51714		2462		1435
87.5		51402		2481		1500
88.5		51623		2490		1430
89.5		49508		2309		1425
