Abs(theta)	Type0		Type1		Type23
0.5		503		7		5
1.5		1498		18		10
2.5		2521		29		15
3.5		3516		33		26
4.5		4549		38		32
5.5		5505		58		51
6.5		6527		72		58
7.5		7445		81		50
8.5		8455		87		72
9.5		9484		91		69
10.5		10493		105		70
11.5		11462		113		83
12.5		12457		129		122
13.5		13394		141		104
14.5		14365		163		98
15.5		15287		174		129
16.5		16199		186		136
17.5		17146		199		146
18.5		18163		203		159
19.5		19101		245		164
20.5		20019		274		181
21.5		20949		256		150
22.5		21828		288		193
23.5		22715		322		177
24.5		23541		361		200
25.5		24517		308		207
26.5		25385		385		222
27.5		26198		372		238
28.5		27175		395		238
29.5		27984		417		266
30.5		28803		429		311
31.5		29523		514		307
32.5		30406		521		318
33.5		31045		568		340
34.5		32003		537		335
35.5		32686		593		344
36.5		33479		626		368
37.5		34292		638		385
38.5		34965		638		421
39.5		35695		710		409
40.5		36339		757		435
41.5		36996		773		474
42.5		37719		808		467
43.5		38308		854		500
44.5		38872		939		517
45.5		39612		939		498
46.5		40204		992		549
47.5		40740		1025		577
48.5		41356		1064		593
49.5		41940		1074		611
50.5		42473		1203		653
51.5		43019		1217		675
52.5		43448		1290		693
53.5		44080		1171		692
54.5		44359		1409		764
55.5		44847		1356		774
56.5		45441		1360		789
57.5		45883		1454		773
58.5		46158		1504		864
59.5		46546		1536		875
60.5		46998		1619		856
61.5		47385		1633		885
62.5		47581		1767		938
63.5		48053		1667		920
64.5		48287		1801		884
65.5		48555		1900		1002
66.5		49009		1876		1009
67.5		49296		1904		1071
68.5		49342		2020		1047
69.5		49722		1990		1104
70.5		49872		2046		1055
71.5		50112		2112		1135
72.5		50303		2078		1120
73.5		50344		2157		1168
74.5		50683		2112		1177
75.5		50749		2278		1208
76.5		51111		2190		1257
77.5		51174		2306		1180
78.5		51059		2378		1278
79.5		51183		2334		1240
80.5		51353		2391		1334
81.5		51574		2302		1321
82.5		51408		2422		1322
83.5		51591		2465		1330
84.5		51520		2371		1397
85.5		51549		2461		1411
86.5		51100		2461		1484
87.5		50565		2373		1519
88.5		49423		2281		1378
89.5		46979		2240		1432
