Abs(theta)	Type0		Type1		Type23
0.5		236		5		4
1.5		720		8		6
2.5		1256		9		11
3.5		1732		18		11
4.5		2218		26		15
5.5		2725		20		27
6.5		3208		38		27
7.5		3679		46		34
8.5		4201		36		36
9.5		4672		40		32
10.5		5130		64		47
11.5		5670		51		55
12.5		6116		67		48
13.5		6604		70		61
14.5		7129		63		53
15.5		7576		82		64
16.5		8073		88		64
17.5		8518		106		71
18.5		8984		101		87
19.5		9474		118		76
20.5		9881		137		83
21.5		10298		130		92
22.5		10776		147		105
23.5		11192		150		86
24.5		11677		157		108
25.5		12097		170		114
26.5		12536		158		129
27.5		12987		192		106
28.5		13483		168		127
29.5		13838		178		137
30.5		14219		233		127
31.5		14554		255		156
32.5		15018		234		155
33.5		15490		224		190
34.5		15783		246		189
35.5		16172		268		174
36.5		16540		273		218
37.5		16874		352		181
38.5		17242		324		230
39.5		17627		325		241
40.5		17903		407		204
41.5		18288		403		222
42.5		18643		384		248
43.5		18965		398		248
44.5		19280		434		235
45.5		19588		469		290
46.5		19861		465		269
47.5		20076		503		295
48.5		20441		491		323
49.5		20676		513		321
50.5		20940		567		325
51.5		21368		562		351
52.5		21480		588		371
53.5		21647		687		366
54.5		21953		616		357
55.5		22134		671		380
56.5		22415		651		412
57.5		22630		720		404
58.5		22837		717		456
59.5		23023		720		416
60.5		23234		744		439
61.5		23437		807		450
62.5		23671		848		464
63.5		23718		893		463
64.5		23835		904		527
65.5		24036		875		520
66.5		24280		846		536
67.5		24443		924		509
68.5		24486		914		501
69.5		24610		963		556
70.5		24593		1008		534
71.5		24738		912		623
72.5		24823		1067		579
73.5		25083		1012		609
74.5		25051		1021		608
75.5		25135		1053		619
76.5		25231		1061		682
77.5		25217		1139		617
78.5		25400		1104		663
79.5		25551		1077		653
80.5		25284		1189		642
81.5		25411		1158		639
82.5		25503		1093		729
83.5		25357		1112		698
84.5		25554		1168		753
85.5		25606		1163		737
86.5		25320		1123		748
87.5		25168		1179		706
88.5		25022		1126		746
89.5		25060		1153		752
