Abs(theta)	Type0		Type1		Type23
0.5		179		3		0
1.5		537		5		3
2.5		866		11		9
3.5		1180		7		9
4.5		1589		17		12
5.5		1853		15		15
6.5		2315		25		15
7.5		2665		23		24
8.5		3082		29		29
9.5		3227		42		19
10.5		3517		32		30
11.5		4049		48		36
12.5		4282		49		28
13.5		4782		48		37
14.5		4882		70		33
15.5		5361		42		31
16.5		5719		61		48
17.5		6035		66		56
18.5		6440		77		46
19.5		6796		99		57
20.5		6930		110		59
21.5		7198		78		74
22.5		7643		91		80
23.5		8012		113		73
24.5		8177		115		67
25.5		8513		118		80
26.5		8926		134		73
27.5		9288		135		100
28.5		9376		149		95
29.5		9911		146		97
30.5		10092		176		108
31.5		10315		172		107
32.5		10684		185		94
33.5		10881		171		132
34.5		11364		175		137
35.5		11738		210		116
36.5		11589		239		148
37.5		11822		239		116
38.5		12321		252		137
39.5		12557		250		140
40.5		12791		279		160
41.5		13090		307		156
42.5		13373		305		157
43.5		13293		309		193
44.5		13714		315		188
45.5		13920		316		206
46.5		14314		357		206
47.5		14259		360		177
48.5		14565		373		202
49.5		14878		356		239
50.5		14917		385		223
51.5		15242		424		224
52.5		15270		411		241
53.5		15500		473		243
54.5		15758		435		277
55.5		15833		494		255
56.5		16110		503		235
57.5		16318		516		294
58.5		16230		551		315
59.5		16356		576		292
60.5		16733		566		310
61.5		16526		590		319
62.5		16657		618		331
63.5		16921		601		321
64.5		16972		607		319
65.5		17001		651		369
66.5		17252		627		316
67.5		17088		701		380
68.5		17578		726		364
69.5		17596		694		403
70.5		17583		747		396
71.5		17525		699		392
72.5		17976		768		379
73.5		17906		719		442
74.5		17855		752		433
75.5		17936		781		458
76.5		18204		770		376
77.5		18113		794		441
78.5		18015		780		415
79.5		18124		854		444
80.5		18087		817		463
81.5		18089		814		450
82.5		17977		779		476
83.5		17965		858		484
84.5		18031		844		453
85.5		18136		834		522
86.5		17879		772		489
87.5		17704		800		490
88.5		17369		827		498
89.5		16619		796		480
