Abs(theta)	Type0		Type1		Type23
0.5		493		6		3
1.5		1486		15		12
2.5		2522		16		16
3.5		3485		34		28
4.5		4471		68		29
5.5		5485		57		29
6.5		6472		80		47
7.5		7433		80		65
8.5		8437		107		68
9.5		9452		101		69
10.5		10407		105		78
11.5		11417		97		79
12.5		12364		134		98
13.5		13284		179		99
14.5		14321		162		90
15.5		15212		166		127
16.5		16169		196		128
17.5		17142		197		152
18.5		18050		250		160
19.5		18983		240		167
20.5		19896		273		151
21.5		20807		289		191
22.5		21697		280		193
23.5		22661		298		195
24.5		23526		295		224
25.5		24347		337		248
26.5		25220		368		271
27.5		26048		413		259
28.5		26985		355		275
29.5		27801		443		275
30.5		28663		441		272
31.5		29447		447		313
32.5		30228		517		326
33.5		31033		550		355
34.5		31781		566		331
35.5		32532		569		368
36.5		33297		639		363
37.5		34004		661		400
38.5		34736		714		412
39.5		35383		739		425
40.5		36185		744		417
41.5		36809		796		461
42.5		37463		869		492
43.5		38131		886		472
44.5		38749		955		495
45.5		39443		1008		545
46.5		39979		983		606
47.5		40731		956		544
48.5		41065		1075		598
49.5		41761		1136		617
50.5		42158		1168		620
51.5		42791		1208		663
52.5		43288		1284		661
53.5		43908		1235		734
54.5		44332		1333		718
55.5		44691		1379		728
56.5		45145		1449		788
57.5		45530		1484		810
58.5		46102		1528		782
59.5		46368		1621		835
60.5		46743		1616		843
61.5		47154		1680		946
62.5		47405		1748		915
63.5		47880		1729		930
64.5		48092		1834		955
65.5		48443		1876		977
66.5		48802		1916		954
67.5		48811		2009		1063
68.5		49277		1891		1063
69.5		49445		1971		1056
70.5		49630		2091		1039
71.5		49928		2074		1137
72.5		50036		2173		1110
73.5		50404		2061		1112
74.5		50526		2181		1143
75.5		50658		2267		1171
76.5		50685		2363		1185
77.5		50751		2356		1281
78.5		50899		2254		1288
79.5		51152		2386		1244
80.5		51243		2391		1266
81.5		51085		2459		1321
82.5		51408		2406		1330
83.5		51272		2460		1329
84.5		51391		2495		1341
85.5		51459		2418		1404
86.5		51606		2494		1393
87.5		51621		2448		1452
88.5		51157		2538		1513
89.5		49353		2469		1391
