Abs(theta)	Type0		Type1		Type23
0.5		261		4		3
1.5		734		7		3
2.5		1241		14		7
3.5		1775		12		9
4.5		2226		14		12
5.5		2725		18		24
6.5		3217		39		28
7.5		3687		41		29
8.5		4231		46		27
9.5		4682		64		31
10.5		5199		43		47
11.5		5704		53		54
12.5		6132		69		63
13.5		6686		69		43
14.5		7094		84		65
15.5		7554		79		73
16.5		8090		80		58
17.5		8536		101		71
18.5		8933		106		76
19.5		9437		120		92
20.5		9919		117		89
21.5		10371		129		101
22.5		10824		148		103
23.5		11256		139		96
24.5		11643		166		117
25.5		12141		153		116
26.5		12542		175		124
27.5		13011		169		126
28.5		13423		199		117
29.5		13776		222		150
30.5		14187		225		149
31.5		14632		221		159
32.5		15063		262		165
33.5		15453		259		161
34.5		15843		270		174
35.5		16154		294		172
36.5		16520		323		208
37.5		16927		321		192
38.5		17303		337		219
39.5		17597		367		222
40.5		18012		342		251
41.5		18314		378		209
42.5		18677		428		220
43.5		19000		422		240
44.5		19288		441		233
45.5		19667		428		287
46.5		19966		468		266
47.5		20073		489		296
48.5		20526		496		320
49.5		20768		489		326
50.5		21149		489		311
51.5		21242		642		339
52.5		21559		644		340
53.5		21723		608		398
54.5		22080		621		381
55.5		22271		647		421
56.5		22475		721		370
57.5		22642		714		433
58.5		22849		788		392
59.5		23038		782		401
60.5		23309		765		459
61.5		23513		750		481
62.5		23532		859		495
63.5		23766		821		506
64.5		24016		831		499
65.5		24073		902		518
66.5		24140		921		547
67.5		24375		952		526
68.5		24372		943		528
69.5		24637		997		526
70.5		24650		994		514
71.5		24869		973		552
72.5		24840		1013		583
73.5		24891		1066		586
74.5		25041		1065		607
75.5		25178		1033		635
76.5		25251		1040		642
77.5		25402		1098		627
78.5		25458		1124		638
79.5		25407		1120		657
80.5		25388		1114		648
81.5		25654		1139		674
82.5		25488		1129		661
83.5		25452		1162		708
84.5		25568		1119		712
85.5		25335		1197		699
86.5		25506		1190		698
87.5		25468		1162		735
88.5		25231		1190		802
89.5		24499		1194		809
