Abs(theta)	Type0		Type1		Type23
0.5		246		1		4
1.5		750		9		6
2.5		1242		9		5
3.5		1753		15		10
4.5		2226		19		30
5.5		2727		27		26
6.5		3199		38		21
7.5		3707		39		25
8.5		4213		43		29
9.5		4698		49		39
10.5		5195		46		37
11.5		5696		53		44
12.5		6123		61		47
13.5		6645		68		52
14.5		7063		81		51
15.5		7592		87		78
16.5		8027		113		62
17.5		8568		71		60
18.5		8982		91		87
19.5		9417		108		77
20.5		9928		105		86
21.5		10309		148		90
22.5		10736		127		117
23.5		11232		155		121
24.5		11649		142		119
25.5		12138		155		108
26.5		12613		147		120
27.5		13009		186		111
28.5		13479		195		133
29.5		13872		186		151
30.5		14281		212		153
31.5		14631		204		159
32.5		15083		236		145
33.5		15428		248		178
34.5		15896		257		185
35.5		16206		271		214
36.5		16594		279		189
37.5		16941		322		194
38.5		17278		333		197
39.5		17621		338		239
40.5		17994		350		227
41.5		18254		399		228
42.5		18628		378		211
43.5		18953		385		244
44.5		19282		422		259
45.5		19588		463		263
46.5		19882		444		284
47.5		20183		462		333
48.5		20449		474		308
49.5		20739		491		334
50.5		21120		551		317
51.5		21258		595		349
52.5		21509		567		329
53.5		21766		579		393
54.5		22001		596		369
55.5		22274		625		374
56.5		22375		726		380
57.5		22640		721		395
58.5		22782		735		434
59.5		22988		760		429
60.5		23252		791		476
61.5		23522		762		449
62.5		23468		900		447
63.5		23798		747		490
64.5		23946		843		506
65.5		24096		882		522
66.5		24236		868		494
67.5		24358		935		529
68.5		24427		937		526
69.5		24587		950		554
70.5		24601		1007		606
71.5		24701		974		593
72.5		24776		1018		605
73.5		24887		1064		586
74.5		25012		1055		600
75.5		25074		1076		636
76.5		25148		1086		653
77.5		25212		1136		634
78.5		25271		1138		649
79.5		25321		1126		667
80.5		25400		1124		658
81.5		25399		1117		661
82.5		25377		1176		634
83.5		25543		1148		749
84.5		25475		1130		718
85.5		25621		1199		747
86.5		25510		1154		728
87.5		24987		1213		752
88.5		25092		1198		753
89.5		24845		1225		741
