Abs(theta)	Type0		Type1		Type23
0.5		507		3		0
1.5		1508		14		9
2.5		2511		22		15
3.5		3530		41		23
4.5		4500		51		40
5.5		5522		52		38
6.5		6479		72		49
7.5		7467		82		68
8.5		8474		88		69
9.5		9451		105		64
10.5		10495		106		89
11.5		11397		125		101
12.5		12456		139		89
13.5		13408		152		87
14.5		14333		179		135
15.5		15254		183		107
16.5		16250		201		157
17.5		17195		225		141
18.5		18125		237		155
19.5		19138		239		146
20.5		20023		247		163
21.5		20926		278		178
22.5		21903		278		184
23.5		22757		293		192
24.5		23652		316		211
25.5		24460		343		228
26.5		25391		364		243
27.5		26162		438		244
28.5		27091		352		281
29.5		27880		472		265
30.5		28658		514		275
31.5		29491		482		340
32.5		30401		478		333
33.5		31260		505		321
34.5		31919		568		353
35.5		32655		601		356
36.5		33444		613		372
37.5		34151		616		378
38.5		34828		739		405
39.5		35668		684		435
40.5		36316		749		445
41.5		37024		814		472
42.5		37615		836		451
43.5		38329		898		506
44.5		38997		900		533
45.5		39474		959		555
46.5		40121		980		565
47.5		40818		1021		586
48.5		41416		1084		567
49.5		41847		1106		628
50.5		42369		1195		657
51.5		42937		1231		640
52.5		43491		1227		645
53.5		44017		1290		742
54.5		44517		1273		727
55.5		44880		1375		730
56.5		45254		1431		765
57.5		45773		1485		754
58.5		46156		1530		790
59.5		46636		1563		789
60.5		46951		1531		928
61.5		47522		1613		901
62.5		47651		1737		902
63.5		48099		1672		849
64.5		48406		1673		960
65.5		48585		1816		976
66.5		48866		1867		1036
67.5		49063		1940		1041
68.5		49389		1994		1043
69.5		49775		2034		1059
70.5		49945		2041		1078
71.5		50086		2037		1101
72.5		50277		2092		1156
73.5		50585		2067		1151
74.5		50570		2262		1115
75.5		50852		2187		1149
76.5		50954		2322		1222
77.5		51002		2242		1222
78.5		51304		2231		1225
79.5		51189		2314		1256
80.5		51356		2324		1303
81.5		51564		2334		1344
82.5		51458		2351		1350
83.5		51598		2445		1333
84.5		51596		2410		1378
85.5		51255		2493		1362
86.5		51362		2422		1339
87.5		50414		2386		1468
88.5		49575		2373		1447
89.5		47340		2196		1437
