Abs(theta)	Type0		Type1		Type23
0.5		492		3		3
1.5		1500		21		12
2.5		2523		19		17
3.5		3478		32		26
4.5		4491		51		44
5.5		5516		56		33
6.5		6489		60		47
7.5		7520		76		55
8.5		8482		99		65
9.5		9506		96		81
10.5		10487		115		90
11.5		11469		119		96
12.5		12420		157		97
13.5		13326		171		108
14.5		14356		159		104
15.5		15312		182		113
16.5		16253		197		132
17.5		17282		199		148
18.5		18122		216		148
19.5		19057		258		174
20.5		20015		268		163
21.5		20873		273		181
22.5		21881		275		201
23.5		22736		290		193
24.5		23550		340		192
25.5		24516		355		231
26.5		25367		391		221
27.5		26229		386		238
28.5		27143		395		271
29.5		27908		463		271
30.5		28755		452		297
31.5		29637		499		323
32.5		30431		499		307
33.5		31183		537		343
34.5		31993		563		377
35.5		32742		580		351
36.5		33450		618		382
37.5		34224		642		392
38.5		35007		671		385
39.5		35592		711		441
40.5		36332		752		483
41.5		37118		814		473
42.5		37690		801		486
43.5		38251		877		528
44.5		39044		904		516
45.5		39600		913		570
46.5		40219		1067		522
47.5		40752		1013		611
48.5		41290		1051		597
49.5		42033		1053		633
50.5		42551		1111		622
51.5		42909		1257		642
52.5		43559		1234		638
53.5		43987		1236		769
54.5		44478		1326		725
55.5		44893		1368		764
56.5		45391		1381		780
57.5		45800		1433		766
58.5		46090		1606		836
59.5		46590		1547		897
60.5		46963		1632		865
61.5		47303		1689		913
62.5		47691		1714		927
63.5		48108		1750		897
64.5		48411		1749		962
65.5		48685		1793		1003
66.5		48917		1907		1048
67.5		49124		1994		1031
68.5		49440		1936		1042
69.5		49794		2020		1120
70.5		49953		2050		1119
71.5		50103		2140		1149
72.5		50272		2111		1154
73.5		50532		2168		1177
74.5		50811		2205		1143
75.5		50848		2272		1211
76.5		51135		2252		1215
77.5		51259		2201		1190
78.5		51231		2371		1290
79.5		51384		2341		1312
80.5		51552		2391		1259
81.5		51673		2271		1254
82.5		51574		2391		1315
83.5		51627		2385		1331
84.5		51746		2465		1358
85.5		51788		2461		1373
86.5		51703		2489		1419
87.5		51727		2538		1441
88.5		51264		2507		1527
89.5		49780		2393		1508
