Abs(theta)	Type0		Type1		Type23
0.5		252		2		1
1.5		753		5		3
2.5		1251		12		10
3.5		1716		16		16
4.5		2217		21		11
5.5		2710		30		21
6.5		3222		29		28
7.5		3690		40		29
8.5		4198		44		41
9.5		4699		48		34
10.5		5139		61		42
11.5		5650		53		41
12.5		6121		65		57
13.5		6623		79		70
14.5		7107		70		59
15.5		7593		68		59
16.5		8075		75		84
17.5		8500		108		72
18.5		9009		101		83
19.5		9433		115		82
20.5		9919		101		87
21.5		10341		134		107
22.5		10760		141		114
23.5		11217		150		111
24.5		11695		156		114
25.5		12159		151		110
26.5		12538		183		102
27.5		12994		178		144
28.5		13412		213		142
29.5		13771		222		146
30.5		14228		227		145
31.5		14664		210		167
32.5		14981		262		176
33.5		15416		268		172
34.5		15779		263		177
35.5		16203		279		165
36.5		16632		277		202
37.5		16909		340		217
38.5		17209		342		221
39.5		17641		329		203
40.5		18028		359		212
41.5		18300		388		227
42.5		18564		379		284
43.5		18982		422		248
44.5		19272		418		274
45.5		19571		428		277
46.5		19880		470		296
47.5		20240		471		293
48.5		20480		525		307
49.5		20721		539		301
50.5		20994		566		337
51.5		21327		540		350
52.5		21485		627		340
53.5		21688		573		373
54.5		22050		638		368
55.5		22203		676		373
56.5		22350		712		417
57.5		22625		733		392
58.5		22831		717		391
59.5		22996		770		436
60.5		23268		779		423
61.5		23471		744		494
62.5		23606		827		496
63.5		23757		823		509
64.5		23913		835		494
65.5		24013		893		557
66.5		24075		964		515
67.5		24449		838		547
68.5		24469		920		563
69.5		24549		953		577
70.5		24694		986		558
71.5		24789		1040		578
72.5		24842		1010		561
73.5		25006		1059		615
74.5		25090		1025		585
75.5		25124		1087		619
76.5		25202		1144		622
77.5		25249		1100		634
78.5		25218		1169		652
79.5		25376		1101		676
80.5		25320		1140		643
81.5		25383		1199		686
82.5		25474		1179		671
83.5		25483		1094		706
84.5		25378		1120		731
85.5		25189		1130		775
86.5		25467		1124		773
87.5		24779		1151		747
88.5		24491		1113		740
89.5		23411		1080		725
