Abs(theta)	Type0		Type1		Type23
0.5		181		3		0
1.5		486		8		2
2.5		844		6		6
3.5		1278		18		8
4.5		1616		12		15
5.5		1904		18		16
6.5		2301		26		9
7.5		2595		21		20
8.5		2990		36		21
9.5		3462		23		39
10.5		3663		34		30
11.5		4066		38		30
12.5		4331		54		30
13.5		4757		45		34
14.5		4945		71		42
15.5		5424		58		38
16.5		5637		72		42
17.5		6054		78		60
18.5		6420		74		54
19.5		6712		80		66
20.5		6893		112		63
21.5		7343		93		68
22.5		7640		101		65
23.5		8001		98		63
24.5		8375		120		73
25.5		8592		113		80
26.5		8871		137		87
27.5		9015		126		100
28.5		9542		135		97
29.5		9915		135		106
30.5		9981		165		115
31.5		10290		157		97
32.5		10581		189		119
33.5		10924		174		101
34.5		11017		194		121
35.5		11157		209		117
36.5		11529		212		142
37.5		11942		239		158
38.5		12337		243		146
39.5		12485		245		141
40.5		12565		268		168
41.5		13131		259		162
42.5		13115		271		151
43.5		13416		342		155
44.5		13681		314		180
45.5		13934		346		189
46.5		14171		369		199
47.5		14381		349		201
48.5		14318		381		216
49.5		14708		398		248
50.5		15024		445		247
51.5		15098		420		226
52.5		15258		444		220
53.5		15478		436		238
54.5		15605		441		273
55.5		15794		511		264
56.5		15921		517		281
57.5		16144		541		271
58.5		16171		544		293
59.5		16515		532		291
60.5		16823		551		312
61.5		16929		607		300
62.5		16860		638		314
63.5		16898		608		341
64.5		17061		622		327
65.5		17026		635		319
66.5		17284		696		345
67.5		17110		702		372
68.5		17291		713		362
69.5		17227		739		402
70.5		17632		756		369
71.5		17814		707		408
72.5		17563		775		384
73.5		17661		772		416
74.5		17818		774		400
75.5		17791		804		404
76.5		17747		796		416
77.5		18092		831		456
78.5		17990		803		453
79.5		18282		875		449
80.5		18061		869		434
81.5		18074		805		435
82.5		18253		859		468
83.5		17900		877		428
84.5		18033		856		481
85.5		18179		834		482
86.5		18061		854		512
87.5		17769		858		499
88.5		17347		892		527
89.5		16515		874		514
