Abs(theta)	Type0		Type1		Type23
0.5		246		4		3
1.5		741		5		7
2.5		1249		11		10
3.5		1738		22		12
4.5		2251		19		17
5.5		2721		16		17
6.5		3216		36		28
7.5		3707		41		25
8.5		4204		54		24
9.5		4694		52		46
10.5		5186		52		24
11.5		5671		58		42
12.5		6155		63		41
13.5		6629		69		57
14.5		7109		75		52
15.5		7565		82		72
16.5		8064		75		68
17.5		8495		121		73
18.5		8999		108		70
19.5		9447		111		78
20.5		9907		138		70
21.5		10358		123		104
22.5		10783		126		92
23.5		11201		148		110
24.5		11688		130		100
25.5		12102		173		111
26.5		12557		171		119
27.5		12917		167		126
28.5		13372		194		150
29.5		13807		226		156
30.5		14228		224		148
31.5		14622		218		161
32.5		15021		243		158
33.5		15401		271		165
34.5		15859		242		173
35.5		16159		293		189
36.5		16559		277		186
37.5		16844		312		198
38.5		17299		320		212
39.5		17611		352		231
40.5		17966		343		215
41.5		18350		356		249
42.5		18641		414		251
43.5		19042		381		262
44.5		19262		444		254
45.5		19523		490		287
46.5		19828		514		270
47.5		20185		473		288
48.5		20484		503		288
49.5		20803		493		350
50.5		21001		553		330
51.5		21191		585		373
52.5		21443		565		377
53.5		21658		635		403
54.5		21930		647		367
55.5		22229		656		424
56.5		22433		633		423
57.5		22624		723		437
58.5		22797		725		429
59.5		23037		691		437
60.5		23253		776		428
61.5		23395		783		459
62.5		23591		825		493
63.5		23614		844		489
64.5		23962		834		519
65.5		24019		871		490
66.5		24155		939		544
67.5		24306		887		557
68.5		24401		989		523
69.5		24584		925		550
70.5		24637		970		613
71.5		24652		1032		595
72.5		24973		1006		582
73.5		25022		1061		571
74.5		25058		994		640
75.5		25165		1063		583
76.5		25118		1062		648
77.5		25264		1071		636
78.5		25300		1136		674
79.5		25303		1104		644
80.5		25416		1120		627
81.5		25412		1166		739
82.5		25430		1170		701
83.5		25493		1121		703
84.5		25423		1139		735
85.5		25544		1175		743
86.5		25537		1124		743
87.5		25048		1181		744
88.5		24885		1219		737
89.5		25082		1215		746
