Abs(theta)	Type0		Type1		Type23
0.5		178		1		2
1.5		534		8		4
2.5		865		14		6
3.5		1250		13		7
4.5		1515		16		9
5.5		1947		19		15
6.5		2284		22		11
7.5		2714		26		20
8.5		3014		36		20
9.5		3357		34		28
10.5		3551		44		23
11.5		4088		60		33
12.5		4393		48		35
13.5		4775		49		24
14.5		4978		61		33
15.5		5391		71		51
16.5		5644		66		51
17.5		5998		83		52
18.5		6434		91		49
19.5		6697		112		64
20.5		7094		95		66
21.5		7283		89		49
22.5		7687		118		70
23.5		8037		104		75
24.5		8417		103		76
25.5		8671		118		75
26.5		8928		113		101
27.5		9284		123		87
28.5		9733		137		73
29.5		9813		159		104
30.5		10261		170		97
31.5		10452		155		107
32.5		10776		196		110
33.5		10980		206		119
34.5		11205		188		120
35.5		11444		195		144
36.5		11723		203		123
37.5		12262		242		141
38.5		12331		225		154
39.5		12511		258		152
40.5		12574		249		131
41.5		13029		278		156
42.5		13133		314		194
43.5		13572		302		181
44.5		13538		322		211
45.5		13957		332		203
46.5		14290		333		185
47.5		14336		353		193
48.5		14647		355		216
49.5		14661		390		217
50.5		14961		431		235
51.5		15243		429		234
52.5		15245		437		229
53.5		15583		458		263
54.5		15416		480		227
55.5		16158		522		267
56.5		15854		472		273
57.5		16216		499		279
58.5		16171		543		261
59.5		16361		537		292
60.5		16423		584		300
61.5		16592		569		294
62.5		16944		604		337
63.5		16838		633		314
64.5		17013		590		347
65.5		17079		629		327
66.5		17114		612		324
67.5		17282		649		364
68.5		17388		692		354
69.5		17574		732		345
70.5		17489		791		392
71.5		17543		732		375
72.5		17548		725		422
73.5		17736		748		414
74.5		17673		782		418
75.5		17847		783		412
76.5		18009		795		452
77.5		17931		814		435
78.5		18237		801		445
79.5		17979		814		423
80.5		17891		813		431
81.5		18110		886		432
82.5		18224		826		449
83.5		18139		865		481
84.5		18056		767		492
85.5		17734		843		504
86.5		17862		826		469
87.5		17776		848		461
88.5		17511		839		509
89.5		16724		833		478
