Abs(theta)	Type0		Type1		Type23
0.5		245		1		1
1.5		744		8		6
2.5		1246		19		7
3.5		1748		14		13
4.5		2242		25		17
5.5		2723		18		26
6.5		3208		45		25
7.5		3688		30		36
8.5		4212		56		37
9.5		4672		52		45
10.5		5142		54		45
11.5		5678		58		54
12.5		6162		60		57
13.5		6599		72		57
14.5		7094		83		65
15.5		7622		75		63
16.5		8036		104		50
17.5		8538		81		57
18.5		8948		112		103
19.5		9398		109		91
20.5		9938		109		69
21.5		10372		119		82
22.5		10841		123		88
23.5		11281		144		117
24.5		11660		151		115
25.5		12123		146		123
26.5		12570		171		114
27.5		13034		171		135
28.5		13402		193		147
29.5		13756		227		152
30.5		14210		229		159
31.5		14594		232		167
32.5		15015		241		158
33.5		15387		259		170
34.5		15763		256		182
35.5		16178		284		194
36.5		16523		289		186
37.5		16932		280		235
38.5		17249		365		206
39.5		17632		318		220
40.5		17953		348		246
41.5		18285		429		252
42.5		18614		361		227
43.5		18799		474		273
44.5		19240		424		294
45.5		19585		464		259
46.5		19824		493		309
47.5		20163		499		288
48.5		20456		482		307
49.5		20667		532		387
50.5		20948		546		390
51.5		21357		581		317
52.5		21490		572		341
53.5		21781		633		340
54.5		21927		644		408
55.5		22270		694		378
56.5		22457		684		395
57.5		22649		732		430
58.5		22977		687		408
59.5		23073		746		414
60.5		23178		789		455
61.5		23374		795		486
62.5		23553		846		481
63.5		23702		824		525
64.5		23891		847		533
65.5		24086		864		476
66.5		24169		938		530
67.5		24280		894		509
68.5		24517		913		543
69.5		24523		967		576
70.5		24750		988		567
71.5		24822		1024		563
72.5		24940		975		603
73.5		24942		1025		583
74.5		24985		1073		625
75.5		25131		1071		590
76.5		25178		1097		627
77.5		25229		1072		668
78.5		25363		1079		673
79.5		25292		1103		645
80.5		25496		1106		667
81.5		25321		1152		666
82.5		25435		1188		690
83.5		25392		1083		735
84.5		25421		1146		688
85.5		25492		1184		786
86.5		25376		1154		716
87.5		24811		1137		789
88.5		24295		1098		780
89.5		23423		1087		738
