Abs(theta)	Type0		Type1		Type23
0.5		237		4		1
1.5		742		8		6
2.5		1262		9		6
3.5		1728		12		16
4.5		2216		23		18
5.5		2740		25		22
6.5		3215		22		20
7.5		3655		45		43
8.5		4209		50		35
9.5		4661		51		32
10.5		5192		43		35
11.5		5613		75		37
12.5		6140		69		52
13.5		6636		68		61
14.5		7092		80		65
15.5		7534		82		67
16.5		8063		85		74
17.5		8522		99		59
18.5		8991		120		65
19.5		9451		101		106
20.5		9864		121		85
21.5		10341		116		100
22.5		10824		132		103
23.5		11269		138		89
24.5		11683		159		104
25.5		12147		146		124
26.5		12562		141		132
27.5		12994		167		118
28.5		13436		204		157
29.5		13809		211		162
30.5		14226		218		169
31.5		14638		220		161
32.5		15074		249		139
33.5		15413		278		186
34.5		15775		263		203
35.5		16221		291		176
36.5		16573		347		188
37.5		16890		305		222
38.5		17243		351		238
39.5		17702		362		229
40.5		17987		343		220
41.5		18247		383		263
42.5		18567		405		257
43.5		19006		401		248
44.5		19238		454		263
45.5		19610		416		282
46.5		20031		439		276
47.5		20149		519		274
48.5		20399		497		307
49.5		20680		486		322
50.5		20915		604		339
51.5		21235		586		367
52.5		21533		620		370
53.5		21686		627		334
54.5		22031		648		362
55.5		22180		695		417
56.5		22518		651		394
57.5		22683		677		419
58.5		22805		742		424
59.5		23043		742		410
60.5		23275		810		453
61.5		23504		767		452
62.5		23509		781		486
63.5		23635		844		512
64.5		23970		856		493
65.5		24054		865		492
66.5		24253		890		510
67.5		24299		928		588
68.5		24505		915		536
69.5		24589		957		593
70.5		24583		1029		565
71.5		24758		1082		574
72.5		24912		992		617
73.5		24988		1030		628
74.5		25096		1029		639
75.5		25133		1072		630
76.5		25234		1093		650
77.5		25330		1123		632
78.5		25311		1086		664
79.5		25374		1129		734
80.5		25387		1146		691
81.5		25256		1173		730
82.5		25536		1132		698
83.5		25601		1202		686
84.5		25425		1175		723
85.5		25490		1164		732
86.5		25454		1173		770
87.5		25519		1148		722
88.5		25455		1172		746
89.5		24407		1094		758
