Abs(theta)	Type0		Type1		Type23
0.5		180		2		3
1.5		599		4		9
2.5		837		8		6
3.5		1283		15		9
4.5		1591		14		8
5.5		1924		18		8
6.5		2280		22		16
7.5		2584		31		20
8.5		3006		25		22
9.5		3301		36		26
10.5		3751		42		24
11.5		4175		51		17
12.5		4466		39		36
13.5		4697		58		32
14.5		5116		66		53
15.5		5393		76		50
16.5		5766		74		61
17.5		5939		64		44
18.5		6428		73		60
19.5		6934		92		60
20.5		6948		93		52
21.5		7277		103		72
22.5		7669		90		55
23.5		7823		124		67
24.5		8240		102		76
25.5		8532		103		70
26.5		8926		118		91
27.5		9333		134		93
28.5		9640		164		75
29.5		9698		146		99
30.5		10132		180		104
31.5		10494		158		94
32.5		10651		181		106
33.5		10911		176		117
34.5		11247		188		115
35.5		11474		216		140
36.5		11800		231		121
37.5		11992		193		148
38.5		12425		265		188
39.5		12548		269		133
40.5		12906		276		170
41.5		13090		285		167
42.5		13166		320		158
43.5		13771		349		139
44.5		13876		333		189
45.5		14157		329		206
46.5		14254		378		160
47.5		14490		376		207
48.5		14769		374		230
49.5		14751		372		218
50.5		15042		431		234
51.5		15149		399		219
52.5		15164		466		259
53.5		15579		481		241
54.5		15551		468		253
55.5		16012		493		286
56.5		16000		488		260
57.5		16255		542		300
58.5		16079		582		304
59.5		16385		572		292
60.5		16743		626		320
61.5		16672		562		306
62.5		16989		609		339
63.5		17079		620		308
64.5		17034		590		354
65.5		17185		666		311
66.5		17223		667		370
67.5		17417		717		367
68.5		17655		712		369
69.5		17363		766		378
70.5		17434		732		361
71.5		17759		766		376
72.5		17650		802		401
73.5		17646		731		432
74.5		17852		802		392
75.5		18088		819		430
76.5		17960		803		406
77.5		18079		851		413
78.5		17978		832		453
79.5		18025		797		458
80.5		18134		846		480
81.5		18206		877		468
82.5		18164		856		506
83.5		18380		830		489
84.5		18369		880		477
85.5		18311		875		542
86.5		18191		865		504
87.5		18103		886		538
88.5		18158		918		520
89.5		17239		868		504
