Abs(theta)	Type0		Type1		Type23
0.5		258		2		3
1.5		731		14		8
2.5		1228		14		5
3.5		1727		26		16
4.5		2212		25		19
5.5		2733		23		17
6.5		3243		32		31
7.5		3719		41		31
8.5		4227		35		32
9.5		4681		60		33
10.5		5187		49		42
11.5		5655		51		57
12.5		6148		59		46
13.5		6624		74		51
14.5		7128		68		64
15.5		7553		76		65
16.5		8087		96		73
17.5		8538		88		69
18.5		8990		95		78
19.5		9530		101		76
20.5		9878		135		91
21.5		10369		130		87
22.5		10839		127		96
23.5		11219		182		118
24.5		11681		169		89
25.5		12109		172		112
26.5		12570		170		112
27.5		12989		178		131
28.5		13430		171		139
29.5		13751		202		152
30.5		14176		201		154
31.5		14607		251		149
32.5		15054		238		164
33.5		15470		250		194
34.5		15824		263		176
35.5		16192		287		174
36.5		16606		286		199
37.5		17015		304		202
38.5		17307		341		229
39.5		17574		348		255
40.5		18028		352		224
41.5		18384		343		242
42.5		18698		413		236
43.5		19007		417		247
44.5		19344		421		266
45.5		19590		427		293
46.5		19929		448		301
47.5		20180		522		277
48.5		20458		530		318
49.5		20714		516		324
50.5		21071		555		319
51.5		21314		540		377
52.5		21492		588		372
53.5		21874		566		341
54.5		22032		647		390
55.5		22209		674		395
56.5		22402		699		433
57.5		22666		658		399
58.5		22821		715		466
59.5		23047		807		408
60.5		23203		776		463
61.5		23414		840		452
62.5		23519		814		480
63.5		23879		881		472
64.5		23906		889		486
65.5		23983		908		519
66.5		24148		913		569
67.5		24327		932		543
68.5		24518		961		505
69.5		24619		950		584
70.5		24789		997		549
71.5		24861		999		572
72.5		24804		1068		618
73.5		25052		1050		624
74.5		24994		1050		595
75.5		25266		1018		662
76.5		25268		1087		613
77.5		25282		1076		640
78.5		25321		1155		660
79.5		25351		1101		678
80.5		25498		1111		657
81.5		25441		1119		647
82.5		25486		1156		703
83.5		25585		1090		698
84.5		25543		1158		735
85.5		25331		1193		730
86.5		25398		1206		707
87.5		25442		1165		787
88.5		25417		1175		756
89.5		24385		1141		799
