Abs(theta)	Type0		Type1		Type23
0.5		188		4		2
1.5		511		3		5
2.5		832		11		6
3.5		1280		10		5
4.5		1652		17		11
5.5		1945		18		14
6.5		2318		24		27
7.5		2598		16		26
8.5		3030		38		22
9.5		3294		34		34
10.5		3607		31		16
11.5		4003		46		25
12.5		4336		34		30
13.5		4642		47		32
14.5		5090		53		52
15.5		5389		64		42
16.5		5754		67		34
17.5		6096		65		45
18.5		6358		85		48
19.5		6716		73		69
20.5		6973		72		56
21.5		7420		76		56
22.5		7544		105		68
23.5		8002		105		78
24.5		8370		116		72
25.5		8555		127		77
26.5		8817		115		79
27.5		9356		125		90
28.5		9478		153		91
29.5		9805		169		105
30.5		10116		166		93
31.5		10209		183		76
32.5		10537		178		122
33.5		11038		197		120
34.5		11240		181		112
35.5		11510		211		146
36.5		11829		230		147
37.5		11982		234		150
38.5		12429		240		135
39.5		12459		263		151
40.5		12948		276		186
41.5		13022		267		165
42.5		13366		297		181
43.5		13431		316		180
44.5		13740		285		195
45.5		14141		355		177
46.5		14029		356		196
47.5		14278		358		212
48.5		14559		397		210
49.5		14632		390		228
50.5		14976		429		199
51.5		14982		409		208
52.5		15282		430		256
53.5		15340		481		252
54.5		15820		480		273
55.5		15801		470		246
56.5		16005		504		292
57.5		16001		507		278
58.5		16360		506		283
59.5		16449		586		280
60.5		16610		574		299
61.5		16354		583		320
62.5		16543		610		307
63.5		16979		637		325
64.5		16836		641		340
65.5		17125		669		320
66.5		17398		632		379
67.5		17219		678		352
68.5		17389		688		359
69.5		17407		718		343
70.5		17536		694		389
71.5		17308		744		368
72.5		17858		799		366
73.5		17837		789		407
74.5		17746		799		424
75.5		17786		749		435
76.5		18087		789		429
77.5		17930		806		438
78.5		18065		843		449
79.5		18026		772		416
80.5		17836		868		447
81.5		18127		874		449
82.5		18366		818		458
83.5		17827		824		440
84.5		18058		839		494
85.5		18269		877		477
86.5		17960		910		480
87.5		17574		868		527
88.5		17393		823		489
89.5		16762		764		480
