Abs(theta)	Type0		Type1		Type23
0.5		259		2		2
1.5		746		5		2
2.5		1211		10		7
3.5		1723		25		13
4.5		2184		21		15
5.5		2697		24		19
6.5		3142		22		28
7.5		3623		42		27
8.5		4127		33		27
9.5		4620		41		42
10.5		5072		52		44
11.5		5573		54		43
12.5		6024		62		54
13.5		6534		71		51
14.5		7014		64		69
15.5		7428		104		65
16.5		7953		86		54
17.5		8391		91		86
18.5		8825		97		68
19.5		9305		123		83
20.5		9814		107		82
21.5		10197		140		92
22.5		10636		151		92
23.5		11066		153		96
24.5		11464		169		118
25.5		11951		165		105
26.5		12364		158		126
27.5		12788		180		122
28.5		13120		199		137
29.5		13536		236		151
30.5		14059		182		134
31.5		14343		226		166
32.5		14742		233		165
33.5		15130		251		160
34.5		15527		249		195
35.5		15891		304		152
36.5		16257		307		178
37.5		16674		324		195
38.5		16970		357		210
39.5		17321		350		205
40.5		17708		357		213
41.5		17944		410		264
42.5		18306		369		220
43.5		18683		370		261
44.5		18924		407		257
45.5		19234		473		265
46.5		19595		463		275
47.5		19843		461		281
48.5		20130		504		307
49.5		20462		533		288
50.5		20557		542		326
51.5		20849		553		340
52.5		21241		545		345
53.5		21483		569		362
54.5		21541		612		394
55.5		21788		648		377
56.5		22116		608		393
57.5		22283		688		397
58.5		22465		720		420
59.5		22711		727		457
60.5		22880		771		450
61.5		23059		790		441
62.5		23112		809		485
63.5		23257		843		486
64.5		23541		835		510
65.5		23524		877		505
66.5		23865		877		490
67.5		23867		941		525
68.5		24003		931		570
69.5		24176		981		529
70.5		24279		960		565
71.5		24418		939		584
72.5		24483		978		590
73.5		24400		1054		630
74.5		24576		1041		626
75.5		24618		1104		633
76.5		24777		1054		588
77.5		24856		1008		652
78.5		24995		1082		645
79.5		24781		1102		643
80.5		24959		1147		642
81.5		24857		1131		675
82.5		24928		1153		649
83.5		25000		1165		699
84.5		24903		1110		727
85.5		24896		1151		731
86.5		24990		1094		684
87.5		24629		1091		755
88.5		24022		1097		752
89.5		22834		1014		730
