Abs(theta)	Type0		Type1		Type23
0.5		164		5		1
1.5		495		6		4
2.5		838		5		4
3.5		1161		20		7
4.5		1496		15		13
5.5		1817		20		8
6.5		2166		22		8
7.5		2486		27		18
8.5		2826		38		24
9.5		3285		39		35
10.5		3445		35		27
11.5		3692		43		25
12.5		4129		45		38
13.5		4352		55		37
14.5		4705		51		42
15.5		5249		59		31
16.5		5209		79		35
17.5		5615		76		43
18.5		6048		78		48
19.5		6303		76		56
20.5		6664		98		69
21.5		6939		84		52
22.5		7143		100		71
23.5		7469		98		63
24.5		7822		107		65
25.5		8003		102		65
26.5		8334		129		68
27.5		8826		118		77
28.5		8888		144		98
29.5		9164		131		77
30.5		9583		129		83
31.5		9778		155		120
32.5		9905		158		107
33.5		10245		181		121
34.5		10570		200		99
35.5		10867		209		100
36.5		11116		221		127
37.5		11304		220		116
38.5		11592		244		102
39.5		11739		227		142
40.5		11860		244		143
41.5		12177		256		153
42.5		12312		266		164
43.5		12714		286		169
44.5		12778		276		160
45.5		13129		287		147
46.5		13116		322		174
47.5		13153		366		184
48.5		13658		336		175
49.5		13883		370		176
50.5		14059		363		219
51.5		14287		390		212
52.5		14450		381		214
53.5		14374		399		234
54.5		14431		416		242
55.5		14649		448		243
56.5		14821		476		274
57.5		14968		473		243
58.5		15029		486		258
59.5		15231		492		257
60.5		15396		524		279
61.5		15448		575		254
62.5		15794		575		296
63.5		15741		593		277
64.5		15857		613		321
65.5		16051		617		307
66.5		15979		647		338
67.5		16118		624		348
68.5		16122		630		363
69.5		16048		642		367
70.5		16227		692		325
71.5		16593		658		370
72.5		16344		729		393
73.5		16426		691		399
74.5		16504		719		347
75.5		16505		700		385
76.5		16932		725		415
77.5		16532		775		416
78.5		16552		722		414
79.5		16893		784		411
80.5		16661		720		421
81.5		16866		769		405
82.5		16857		823		385
83.5		16870		772		416
84.5		16696		795		462
85.5		16825		834		455
86.5		16939		843		530
87.5		16461		799		495
88.5		16271		779		465
89.5		15555		734		454
