Abs(theta)	Type0		Type1		Type23
0.5		511		3		8
1.5		1508		18		16
2.5		2515		23		18
3.5		3509		45		23
4.5		4489		53		26
5.5		5531		55		37
6.5		6495		75		62
7.5		7495		80		60
8.5		8497		94		69
9.5		9512		97		62
10.5		10435		113		83
11.5		11406		141		90
12.5		12390		154		91
13.5		13439		138		97
14.5		14317		155		107
15.5		15337		157		135
16.5		16254		208		123
17.5		17180		199		146
18.5		18143		220		151
19.5		19070		228		180
20.5		20086		216		174
21.5		20904		267		172
22.5		21828		272		206
23.5		22735		311		176
24.5		23665		319		200
25.5		24485		363		227
26.5		25381		389		230
27.5		26262		398		252
28.5		27119		424		245
29.5		27871		470		288
30.5		28777		489		265
31.5		29552		513		314
32.5		30421		509		287
33.5		31175		528		317
34.5		31918		543		354
35.5		32750		629		327
36.5		33384		680		370
37.5		34136		681		363
38.5		34940		700		422
39.5		35630		726		430
40.5		36397		734		456
41.5		37049		803		495
42.5		37632		845		495
43.5		38291		856		505
44.5		38908		925		507
45.5		39643		967		551
46.5		40223		981		529
47.5		40731		1042		603
48.5		41326		1081		595
49.5		41840		1163		593
50.5		42450		1136		627
51.5		43028		1193		679
52.5		43401		1254		698
53.5		43976		1273		716
54.5		44517		1325		736
55.5		44936		1435		737
56.5		45315		1446		790
57.5		45815		1518		784
58.5		46081		1549		884
59.5		46713		1558		844
60.5		46965		1597		913
61.5		47313		1652		898
62.5		47764		1684		964
63.5		48113		1742		900
64.5		48392		1744		978
65.5		48775		1817		1015
66.5		48963		1873		1025
67.5		49250		1931		1028
68.5		49619		1888		1040
69.5		49686		1979		1093
70.5		49934		2030		1066
71.5		50257		2073		1167
72.5		50489		2096		1182
73.5		50696		2133		1088
74.5		50838		2185		1263
75.5		50815		2271		1224
76.5		50946		2281		1236
77.5		51044		2313		1222
78.5		51268		2316		1248
79.5		51498		2341		1219
80.5		51448		2352		1307
81.5		51384		2457		1333
82.5		51490		2477		1336
83.5		51402		2441		1428
84.5		51755		2452		1345
85.5		51765		2452		1433
86.5		51759		2504		1479
87.5		51770		2500		1478
88.5		51478		2449		1585
89.5		49894		2379		1406
