Abs(theta)	Type0		Type1		Type23
0.5		194		4		0
1.5		556		12		7
2.5		874		12		8
3.5		1197		12		13
4.5		1552		23		12
5.5		1869		17		11
6.5		2267		21		13
7.5		2695		25		12
8.5		3108		28		18
9.5		3317		37		34
10.5		3632		44		30
11.5		4020		49		35
12.5		4424		43		34
13.5		4557		63		37
14.5		5101		61		43
15.5		5403		51		30
16.5		5700		71		52
17.5		5910		80		52
18.5		6399		86		42
19.5		6764		83		56
20.5		6947		95		77
21.5		7276		93		59
22.5		7705		103		86
23.5		8070		101		74
24.5		8246		117		75
25.5		8583		138		90
26.5		8776		137		64
27.5		9185		137		86
28.5		9866		132		92
29.5		10024		180		103
30.5		10010		187		111
31.5		10341		146		113
32.5		10745		202		124
33.5		10874		193		105
34.5		11175		175		116
35.5		11478		203		136
36.5		11583		241		125
37.5		11979		236		138
38.5		12354		248		149
39.5		12555		264		137
40.5		12705		271		133
41.5		13214		251		166
42.5		13284		281		204
43.5		13389		312		172
44.5		13693		316		194
45.5		13951		318		194
46.5		14033		347		221
47.5		14272		372		186
48.5		14599		365		213
49.5		14879		421		213
50.5		14783		389		223
51.5		15086		419		231
52.5		15282		448		250
53.5		15603		461		261
54.5		15756		487		240
55.5		15815		491		250
56.5		16006		503		246
57.5		15986		514		271
58.5		16117		576		266
59.5		16591		527		259
60.5		16501		550		314
61.5		16506		596		330
62.5		16739		547		356
63.5		16896		647		315
64.5		16996		644		364
65.5		17086		631		364
66.5		17343		613		386
67.5		17208		635		387
68.5		17515		730		368
69.5		17680		712		367
70.5		17584		690		387
71.5		17643		708		362
72.5		17647		761		418
73.5		17690		769		395
74.5		17753		755		416
75.5		17844		776		441
76.5		17988		807		451
77.5		17782		821		438
78.5		18065		813		462
79.5		17977		776		422
80.5		17961		812		486
81.5		18098		798		434
82.5		17995		853		482
83.5		18262		811		442
84.5		18030		836		469
85.5		17988		832		485
86.5		18058		865		506
87.5		17855		867		497
88.5		16939		794		475
89.5		16397		802		492
