Abs(theta)	Type0		Type1		Type23
0.5		257		2		4
1.5		741		9		9
2.5		1248		15		6
3.5		1739		15		14
4.5		2226		17		12
5.5		2721		30		24
6.5		3200		38		24
7.5		3721		36		33
8.5		4198		47		40
9.5		4677		62		33
10.5		5168		56		50
11.5		5682		46		39
12.5		6107		69		49
13.5		6613		87		47
14.5		7090		81		65
15.5		7582		82		68
16.5		8076		88		75
17.5		8509		88		64
18.5		8996		103		75
19.5		9418		111		75
20.5		9873		115		89
21.5		10355		127		90
22.5		10828		125		88
23.5		11242		140		107
24.5		11643		150		105
25.5		12178		156		119
26.5		12547		174		133
27.5		12948		205		135
28.5		13303		200		142
29.5		13822		202		136
30.5		14268		197		143
31.5		14602		247		158
32.5		15006		242		152
33.5		15375		269		187
34.5		15746		283		177
35.5		16244		272		191
36.5		16508		296		191
37.5		16962		317		191
38.5		17249		321		211
39.5		17619		330		235
40.5		17860		359		236
41.5		18269		360		213
42.5		18585		403		241
43.5		18914		421		266
44.5		19251		413		245
45.5		19625		422		260
46.5		19900		451		291
47.5		20162		479		303
48.5		20371		504		328
49.5		20738		517		332
50.5		21031		560		311
51.5		21298		556		319
52.5		21439		606		374
53.5		21801		594		350
54.5		21966		622		371
55.5		22271		659		386
56.5		22419		660		436
57.5		22741		638		359
58.5		22777		697		436
59.5		22973		796		430
60.5		23191		768		461
61.5		23309		846		446
62.5		23540		789		484
63.5		23685		863		482
64.5		23942		844		514
65.5		24086		854		497
66.5		24241		886		506
67.5		24294		936		519
68.5		24411		951		540
69.5		24569		934		529
70.5		24734		936		557
71.5		24894		991		557
72.5		24838		1004		613
73.5		24965		1045		586
74.5		24966		1059		576
75.5		25156		991		621
76.5		25206		1058		633
77.5		25222		1100		601
78.5		25298		1094		644
79.5		25266		1127		656
80.5		25393		1096		656
81.5		25445		1162		706
82.5		25562		1142		671
83.5		25551		1172		708
84.5		25611		1236		725
85.5		25591		1224		760
86.5		25369		1152		738
87.5		24846		1149		744
88.5		25017		1147		735
89.5		24840		1224		728
