Abs(theta)	Type0		Type1		Type23
0.5		235		4		2
1.5		738		4		5
2.5		1223		13		7
3.5		1694		13		19
4.5		2196		28		10
5.5		2687		26		20
6.5		3159		31		29
7.5		3664		24		27
8.5		4156		39		29
9.5		4616		46		46
10.5		5090		63		31
11.5		5560		68		43
12.5		6011		63		51
13.5		6516		73		48
14.5		6986		64		63
15.5		7471		78		54
16.5		7908		84		62
17.5		8400		99		68
18.5		8852		91		71
19.5		9253		119		94
20.5		9703		116		85
21.5		10186		130		98
22.5		10641		123		100
23.5		11038		137		104
24.5		11541		136		112
25.5		11918		158		100
26.5		12380		155		111
27.5		12722		197		132
28.5		13185		196		128
29.5		13616		229		135
30.5		13948		205		147
31.5		14408		218		157
32.5		14831		240		160
33.5		15152		250		168
34.5		15525		252		174
35.5		15873		302		171
36.5		16308		282		183
37.5		16668		353		184
38.5		17011		317		213
39.5		17308		370		221
40.5		17675		358		221
41.5		17997		373		231
42.5		18364		368		273
43.5		18634		404		251
44.5		18932		447		272
45.5		19250		460		262
46.5		19537		487		283
47.5		19829		470		307
48.5		20115		536		287
49.5		20333		524		339
50.5		20614		551		340
51.5		20950		561		341
52.5		21187		613		341
53.5		21312		635		374
54.5		21769		562		383
55.5		21877		603		368
56.5		22101		640		376
57.5		22265		712		383
58.5		22466		709		409
59.5		22624		732		409
60.5		22778		787		431
61.5		22991		779		494
62.5		23136		818		473
63.5		23363		768		493
64.5		23510		841		493
65.5		23637		839		523
66.5		23673		901		510
67.5		23958		920		518
68.5		24055		905		541
69.5		24040		952		549
70.5		24250		1019		574
71.5		24391		998		567
72.5		24330		1007		618
73.5		24518		1041		528
74.5		24600		1047		630
75.5		24742		989		639
76.5		24686		1071		586
77.5		24808		1063		629
78.5		24743		1109		637
79.5		24849		1052		674
80.5		25100		1023		652
81.5		24959		1131		700
82.5		25111		1114		641
83.5		25140		1230		678
84.5		25235		1203		726
85.5		25141		1167		729
86.5		25086		1110		707
87.5		24536		1101		768
88.5		24697		1140		752
89.5		24413		1145		679
