Abs(theta)	Type0		Type1		Type23
0.5		168		1		1
1.5		500		3		3
2.5		812		9		3
3.5		1142		11		11
4.5		1438		8		13
5.5		1729		16		5
6.5		2023		21		23
7.5		2494		24		16
8.5		2729		26		18
9.5		3123		24		23
10.5		3295		40		21
11.5		3654		50		34
12.5		4109		45		30
13.5		4364		55		34
14.5		4691		54		36
15.5		4991		60		39
16.5		5309		72		37
17.5		5562		69		43
18.5		5873		78		59
19.5		6102		63		39
20.5		6422		86		64
21.5		6846		93		73
22.5		7095		83		68
23.5		7300		108		70
24.5		7695		104		65
25.5		7895		122		83
26.5		8271		118		69
27.5		8324		124		74
28.5		8644		126		71
29.5		9037		132		89
30.5		9484		143		83
31.5		9524		168		97
32.5		9813		160		103
33.5		10154		186		111
34.5		10323		169		114
35.5		10662		181		113
36.5		10724		201		119
37.5		11164		215		118
38.5		11143		225		129
39.5		11534		240		147
40.5		11782		250		142
41.5		12106		230		139
42.5		12221		273		135
43.5		12472		269		147
44.5		12650		293		169
45.5		12822		328		168
46.5		13122		324		194
47.5		13237		333		197
48.5		13462		327		187
49.5		13777		388		189
50.5		13798		348		215
51.5		14147		352		215
52.5		14028		394		219
53.5		14358		454		247
54.5		14399		426		208
55.5		14666		445		214
56.5		14649		478		261
57.5		15008		482		285
58.5		14884		453		273
59.5		15044		498		307
60.5		15409		500		272
61.5		15604		536		311
62.5		15491		571		257
63.5		15624		570		318
64.5		15719		603		325
65.5		15884		590		359
66.5		15822		594		370
67.5		15899		605		364
68.5		16053		601		354
69.5		16286		611		328
70.5		16352		614		341
71.5		16357		719		328
72.5		16479		760		363
73.5		16450		714		367
74.5		16363		721		380
75.5		16612		711		394
76.5		16520		760		405
77.5		16657		750		407
78.5		16897		727		383
79.5		16740		783		400
80.5		16858		794		438
81.5		16912		778		415
82.5		17169		774		447
83.5		16922		859		468
84.5		16954		803		408
85.5		16729		735		416
86.5		16684		823		469
87.5		16631		763		474
88.5		16311		742		468
89.5		15422		746		446
