Abs(theta)	Type0		Type1		Type23
0.5		256		5		0
1.5		739		8		9
2.5		1213		11		16
3.5		1717		23		12
4.5		2223		24		15
5.5		2702		26		18
6.5		3207		32		22
7.5		3659		35		28
8.5		4138		41		34
9.5		4644		38		30
10.5		5120		50		52
11.5		5584		62		52
12.5		6075		55		47
13.5		6571		70		56
14.5		7068		80		55
15.5		7526		68		61
16.5		7981		103		57
17.5		8425		105		89
18.5		8924		96		57
19.5		9341		136		71
20.5		9774		111		68
21.5		10248		117		98
22.5		10652		145		90
23.5		11144		136		102
24.5		11563		137		112
25.5		11999		171		115
26.5		12445		172		128
27.5		12848		174		129
28.5		13283		181		128
29.5		13655		196		129
30.5		14081		227		156
31.5		14448		253		164
32.5		14868		231		186
33.5		15283		256		188
34.5		15666		270		176
35.5		16098		272		173
36.5		16309		315		181
37.5		16728		296		202
38.5		17089		333		195
39.5		17446		371		231
40.5		17766		369		260
41.5		18170		385		225
42.5		18435		379		261
43.5		18847		396		235
44.5		19117		422		253
45.5		19334		469		285
46.5		19644		461		276
47.5		19963		499		275
48.5		20268		497		306
49.5		20474		524		325
50.5		20775		540		324
51.5		20979		547		353
52.5		21214		612		362
53.5		21517		617		389
54.5		21772		592		396
55.5		21974		644		365
56.5		22166		621		396
57.5		22373		713		425
58.5		22690		670		443
59.5		22788		769		463
60.5		22997		739		461
61.5		23068		803		437
62.5		23290		824		475
63.5		23466		805		505
64.5		23630		829		509
65.5		23784		888		503
66.5		23911		892		521
67.5		24020		915		535
68.5		24170		973		494
69.5		24276		959		568
70.5		24436		963		582
71.5		24558		958		571
72.5		24662		1079		558
73.5		24645		1048		584
74.5		24849		1001		608
75.5		24780		1050		613
76.5		24938		1067		612
77.5		24952		1041		650
78.5		25022		1100		649
79.5		25172		1044		655
80.5		25133		1147		657
81.5		25189		1088		618
82.5		25206		1152		620
83.5		25096		1158		751
84.5		25061		1158		680
85.5		25111		1125		776
86.5		24966		1172		806
87.5		24876		1121		710
88.5		24166		1040		757
89.5		23128		1072		726
