Abs(theta)	Type0		Type1		Type23
0.5		180		2		1
1.5		534		8		6
2.5		825		12		5
3.5		1192		15		7
4.5		1665		15		15
5.5		1979		24		14
6.5		2335		26		24
7.5		2531		20		21
8.5		2998		41		23
9.5		3314		42		25
10.5		3567		34		31
11.5		3917		44		25
12.5		4412		47		40
13.5		4574		56		36
14.5		5031		53		49
15.5		5450		61		38
16.5		5805		65		47
17.5		6064		60		48
18.5		6356		76		37
19.5		6778		65		58
20.5		7023		79		55
21.5		7373		93		64
22.5		7665		101		59
23.5		8074		124		99
24.5		8291		102		78
25.5		8686		125		80
26.5		8816		120		69
27.5		9252		155		83
28.5		9629		143		92
29.5		10002		139		87
30.5		10043		139		94
31.5		10212		153		115
32.5		10596		190		100
33.5		10980		187		112
34.5		11414		187		128
35.5		11467		220		124
36.5		11776		227		123
37.5		12047		217		136
38.5		12262		227		151
39.5		12487		248		138
40.5		12689		242		142
41.5		13004		282		151
42.5		13297		298		196
43.5		13650		295		164
44.5		13535		314		179
45.5		13858		318		197
46.5		14297		386		216
47.5		14377		317		206
48.5		14530		371		214
49.5		14627		362		206
50.5		15020		412		221
51.5		15054		446		249
52.5		15327		449		241
53.5		15350		433		272
54.5		15622		467		253
55.5		15562		484		259
56.5		15769		489		250
57.5		16068		522		292
58.5		16237		534		309
59.5		16347		548		295
60.5		16230		592		302
61.5		16521		586		295
62.5		16995		623		357
63.5		17069		594		321
64.5		17187		664		338
65.5		17154		640		365
66.5		17371		691		335
67.5		17263		749		331
68.5		17340		694		383
69.5		17531		708		370
70.5		17485		660		358
71.5		17633		766		384
72.5		17798		702		420
73.5		17779		713		409
74.5		17966		824		447
75.5		17819		833		408
76.5		17881		776		463
77.5		18090		780		428
78.5		17915		817		411
79.5		18071		806		424
80.5		18098		868		426
81.5		17851		865		464
82.5		18112		825		494
83.5		18252		855		437
84.5		18023		795		484
85.5		18058		816		490
86.5		18122		918		480
87.5		17988		874		483
88.5		17233		817		515
89.5		16524		767		470
