Abs(theta)	Type0		Type1		Type23
0.5		199		1		1
1.5		523		9		5
2.5		855		9		9
3.5		1216		10		11
4.5		1544		17		15
5.5		1941		26		14
6.5		2336		21		29
7.5		2640		31		20
8.5		2991		36		23
9.5		3363		36		18
10.5		3616		39		25
11.5		4034		36		32
12.5		4293		55		45
13.5		4692		52		34
14.5		5073		40		43
15.5		5364		62		50
16.5		5839		69		44
17.5		5983		74		43
18.5		6426		66		58
19.5		6665		83		55
20.5		7201		80		63
21.5		7312		93		55
22.5		7604		99		65
23.5		7706		112		75
24.5		8370		108		82
25.5		8402		150		89
26.5		8849		132		70
27.5		9343		113		82
28.5		9432		135		89
29.5		9924		155		98
30.5		10272		141		103
31.5		10361		178		91
32.5		10719		181		103
33.5		10990		186		115
34.5		11468		212		136
35.5		11370		204		133
36.5		11706		242		119
37.5		12185		228		146
38.5		12346		242		140
39.5		12578		256		134
40.5		12668		249		153
41.5		13052		265		157
42.5		13064		293		169
43.5		13473		312		164
44.5		13728		300		195
45.5		13959		319		186
46.5		13975		313		203
47.5		14218		346		201
48.5		14477		380		219
49.5		14778		372		190
50.5		15008		370		228
51.5		15014		430		230
52.5		15399		466		221
53.5		15527		504		238
54.5		15629		510		255
55.5		15781		464		265
56.5		15866		507		273
57.5		16247		505		273
58.5		16152		506		273
59.5		16429		572		318
60.5		16657		538		324
61.5		16763		584		305
62.5		16767		617		298
63.5		16976		653		305
64.5		16801		656		327
65.5		16982		592		337
66.5		17240		654		323
67.5		17395		712		360
68.5		17483		689		371
69.5		17551		722		359
70.5		17544		727		411
71.5		17714		747		378
72.5		17666		766		396
73.5		17754		727		431
74.5		18339		769		387
75.5		18076		739		397
76.5		17886		818		437
77.5		17898		794		440
78.5		18063		797		455
79.5		17975		823		424
80.5		18106		777		443
81.5		18226		880		481
82.5		18176		819		421
83.5		18191		814		464
84.5		17881		852		463
85.5		18050		859		504
86.5		18365		819		480
87.5		17668		850		516
88.5		17365		842		536
89.5		16654		783		487
