Abs(theta)	Type0		Type1		Type23
0.5		174		4		2
1.5		538		5		2
2.5		890		7		3
3.5		1265		12		6
4.5		1503		14		10
5.5		2018		19		25
6.5		2280		25		13
7.5		2580		22		16
8.5		3036		25		25
9.5		3293		25		24
10.5		3817		31		17
11.5		3984		47		32
12.5		4375		50		32
13.5		4670		47		29
14.5		5103		41		36
15.5		5380		58		60
16.5		5755		54		43
17.5		6061		64		36
18.5		6357		73		48
19.5		6764		88		51
20.5		6934		76		53
21.5		7548		93		74
22.5		7699		122		90
23.5		7972		111		75
24.5		8291		104		86
25.5		8519		125		73
26.5		9004		129		93
27.5		9175		133		84
28.5		9729		146		101
29.5		9772		149		113
30.5		10049		164		97
31.5		10435		169		116
32.5		10956		162		102
33.5		11023		194		126
34.5		11211		181		136
35.5		11335		238		119
36.5		11799		220		147
37.5		12145		242		150
38.5		12413		257		135
39.5		12511		236		151
40.5		12859		272		152
41.5		12912		247		142
42.5		13125		308		178
43.5		13344		324		160
44.5		13811		349		189
45.5		13985		346		205
46.5		14058		350		192
47.5		14251		353		219
48.5		14526		388		234
49.5		14716		398		213
50.5		15022		431		230
51.5		15176		418		251
52.5		15405		447		211
53.5		15497		430		264
54.5		15563		477		247
55.5		15871		489		250
56.5		15956		480		251
57.5		16379		508		282
58.5		16220		501		309
59.5		16612		549		326
60.5		16505		601		318
61.5		16603		591		340
62.5		16683		605		285
63.5		16785		674		331
64.5		16860		611		322
65.5		16958		656		415
66.5		17169		670		356
67.5		17183		706		336
68.5		17465		715		386
69.5		17508		702		408
70.5		17520		740		376
71.5		17725		714		388
72.5		17749		739		411
73.5		17941		783		390
74.5		17927		799		422
75.5		17946		811		447
76.5		17859		806		436
77.5		18133		836		433
78.5		17841		845		412
79.5		18181		844		439
80.5		18091		858		436
81.5		18122		872		448
82.5		18139		802		477
83.5		18274		882		460
84.5		18118		877		470
85.5		17978		877		490
86.5		18106		849		496
87.5		17564		904		489
88.5		17538		832		549
89.5		16478		778		496
