Abs(theta)	Type0		Type1		Type23
0.5		167		0		1
1.5		497		7		1
2.5		831		7		8
3.5		1096		11		8
4.5		1519		20		9
5.5		1741		21		11
6.5		2124		22		15
7.5		2469		31		22
8.5		2833		26		23
9.5		3120		32		22
10.5		3529		37		23
11.5		3756		39		32
12.5		4192		53		25
13.5		4488		45		28
14.5		4788		55		56
15.5		4908		44		45
16.5		5301		64		47
17.5		5796		63		42
18.5		5987		64		51
19.5		6281		83		55
20.5		6737		85		56
21.5		6861		85		47
22.5		7170		86		61
23.5		7602		95		64
24.5		7899		118		77
25.5		8182		121		74
26.5		8470		118		68
27.5		8765		128		82
28.5		8775		135		83
29.5		9127		139		106
30.5		9378		162		106
31.5		9680		178		96
32.5		9994		183		121
33.5		10261		172		111
34.5		10376		173		99
35.5		10796		180		130
36.5		11042		201		109
37.5		11245		194		131
38.5		11650		219		134
39.5		11669		281		145
40.5		12096		242		125
41.5		12251		274		147
42.5		12608		300		155
43.5		12466		283		179
44.5		12976		324		144
45.5		12975		312		164
46.5		13174		346		183
47.5		13538		373		214
48.5		13707		373		194
49.5		13809		376		194
50.5		13851		392		219
51.5		14101		401		224
52.5		14291		436		214
53.5		14552		413		239
54.5		14723		449		230
55.5		14870		460		242
56.5		15075		529		250
57.5		15042		505		245
58.5		15172		470		251
59.5		15447		478		261
60.5		15528		571		285
61.5		15550		564		280
62.5		15627		564		315
63.5		15811		514		305
64.5		16020		552		310
65.5		16072		604		337
66.5		16009		613		338
67.5		16365		628		315
68.5		16217		669		326
69.5		16253		671		368
70.5		16281		637		375
71.5		16628		709		357
72.5		16542		760		427
73.5		16614		694		393
74.5		16664		703		411
75.5		16707		742		398
76.5		16867		761		406
77.5		16780		742		433
78.5		16830		788		390
79.5		16863		760		395
80.5		16893		819		407
81.5		16916		773		396
82.5		16889		843		456
83.5		16756		828		449
84.5		16748		750		433
85.5		16807		791		450
86.5		16797		812		434
87.5		16962		843		508
88.5		16688		811		501
89.5		16158		775		475
