Abs(theta)	Type0		Type1		Type23
0.5		248		2		3
1.5		741		7		5
2.5		1237		14		10
3.5		1726		11		8
4.5		2247		18		18
5.5		2714		34		16
6.5		3232		40		30
7.5		3717		39		23
8.5		4207		40		36
9.5		4682		68		47
10.5		5171		58		40
11.5		5665		52		29
12.5		6146		68		45
13.5		6653		68		41
14.5		7085		102		75
15.5		7539		76		77
16.5		8028		102		65
17.5		8559		97		63
18.5		8994		109		75
19.5		9443		103		72
20.5		9878		140		103
21.5		10371		127		80
22.5		10833		136		92
23.5		11330		123		104
24.5		11705		137		94
25.5		12140		158		127
26.5		12556		163		108
27.5		12946		189		140
28.5		13468		189		138
29.5		13755		227		152
30.5		14240		210		121
31.5		14619		235		150
32.5		15043		268		169
33.5		15396		275		182
34.5		15826		251		183
35.5		16288		244		177
36.5		16566		293		189
37.5		16960		304		197
38.5		17261		331		205
39.5		17572		333		246
40.5		18004		345		218
41.5		18398		350		230
42.5		18562		388		248
43.5		18998		414		258
44.5		19245		448		260
45.5		19583		457		270
46.5		19935		440		280
47.5		20206		457		319
48.5		20460		532		297
49.5		20692		510		347
50.5		21087		546		315
51.5		21320		571		337
52.5		21494		591		336
53.5		21808		585		372
54.5		21993		661		368
55.5		22273		672		398
56.5		22397		667		392
57.5		22600		708		432
58.5		22730		767		456
59.5		23009		756		411
60.5		23309		750		444
61.5		23404		814		503
62.5		23604		833		457
63.5		23741		849		484
64.5		23958		847		472
65.5		24002		934		553
66.5		24257		905		466
67.5		24341		974		560
68.5		24411		941		569
69.5		24550		1003		556
70.5		24468		1040		555
71.5		24853		1010		542
72.5		24950		978		613
73.5		24961		1015		601
74.5		25087		1000		592
75.5		25083		1107		646
76.5		25115		1116		636
77.5		25217		1130		667
78.5		25426		1076		643
79.5		25315		1121		663
80.5		25347		1145		638
81.5		25416		1169		664
82.5		25642		1125		673
83.5		25432		1145		646
84.5		25485		1148		698
85.5		25585		1148		713
86.5		25460		1139		727
87.5		25443		1130		790
88.5		25531		1134		783
89.5		24377		1186		784
