Abs(theta)	Type0		Type1		Type23
0.5		256		1		3
1.5		732		7		5
2.5		1240		12		8
3.5		1733		15		13
4.5		2218		26		20
5.5		2729		10		17
6.5		3216		29		21
7.5		3698		60		26
8.5		4235		36		21
9.5		4685		55		35
10.5		5201		55		39
11.5		5680		48		41
12.5		6139		59		49
13.5		6623		75		55
14.5		7132		82		64
15.5		7561		80		65
16.5		8065		94		68
17.5		8494		98		72
18.5		9000		105		84
19.5		9487		101		82
20.5		9908		111		90
21.5		10353		132		93
22.5		10814		134		81
23.5		11255		136		97
24.5		11642		189		112
25.5		12099		184		122
26.5		12550		177		139
27.5		13026		191		108
28.5		13398		205		135
29.5		13798		187		135
30.5		14244		218		144
31.5		14676		221		154
32.5		15033		231		173
33.5		15397		260		167
34.5		15835		247		177
35.5		16262		250		184
36.5		16581		279		193
37.5		16842		350		217
38.5		17350		309		205
39.5		17722		313		211
40.5		18068		358		240
41.5		18333		363		226
42.5		18688		393		229
43.5		19034		431		255
44.5		19317		436		277
45.5		19567		460		255
46.5		19908		469		301
47.5		20192		491		263
48.5		20466		520		322
49.5		20804		512		329
50.5		21094		499		330
51.5		21221		598		355
52.5		21594		573		361
53.5		21783		633		358
54.5		21962		659		375
55.5		22188		638		381
56.5		22379		709		415
57.5		22627		735		413
58.5		22835		754		423
59.5		23067		778		456
60.5		23186		763		427
61.5		23424		792		471
62.5		23588		806		428
63.5		23866		815		466
64.5		23883		901		498
65.5		24066		894		498
66.5		24344		903		486
67.5		24236		959		578
68.5		24390		968		523
69.5		24625		935		568
70.5		24740		993		536
71.5		24742		998		573
72.5		24854		1057		590
73.5		24965		1044		645
74.5		25141		1029		594
75.5		25094		1116		601
76.5		25253		1065		631
77.5		25196		1147		625
78.5		25296		1072		616
79.5		25348		1150		659
80.5		25479		1111		669
81.5		25552		1107		678
82.5		25436		1162		677
83.5		25534		1131		751
84.5		25541		1155		728
85.5		25535		1149		742
86.5		25811		1155		727
87.5		25633		1129		761
88.5		25406		1184		793
89.5		24466		1139		794
