Abs(theta)	Type0		Type1		Type23
0.5		238		2		0
1.5		743		8		6
2.5		1260		13		8
3.5		1733		13		14
4.5		2230		23		18
5.5		2740		28		24
6.5		3216		39		31
7.5		3728		36		29
8.5		4208		40		39
9.5		4689		51		29
10.5		5181		60		37
11.5		5661		70		45
12.5		6144		66		43
13.5		6630		75		68
14.5		7120		74		63
15.5		7585		78		62
16.5		8067		88		71
17.5		8527		91		58
18.5		8973		104		77
19.5		9424		108		96
20.5		9841		127		74
21.5		10366		129		99
22.5		10825		120		114
23.5		11241		139		121
24.5		11708		159		113
25.5		12124		154		101
26.5		12559		179		115
27.5		13006		184		122
28.5		13433		226		110
29.5		13847		203		131
30.5		14223		241		144
31.5		14659		202		151
32.5		15022		233		192
33.5		15396		278		163
34.5		15731		281		181
35.5		16172		296		192
36.5		16464		301		205
37.5		16896		318		225
38.5		17327		299		203
39.5		17618		324		236
40.5		17994		366		231
41.5		18256		380		214
42.5		18659		403		243
43.5		18939		421		256
44.5		19300		403		265
45.5		19600		442		281
46.5		19937		423		297
47.5		20207		496		336
48.5		20449		528		299
49.5		20750		565		321
50.5		20965		566		348
51.5		21289		540		344
52.5		21553		604		344
53.5		21745		605		406
54.5		22024		651		420
55.5		22226		698		371
56.5		22357		737		420
57.5		22705		681		446
58.5		22818		714		431
59.5		23048		753		409
60.5		23242		758		458
61.5		23421		776		475
62.5		23621		807		482
63.5		23830		846		480
64.5		23886		854		500
65.5		24122		878		483
66.5		24090		911		561
67.5		24363		926		533
68.5		24457		914		570
69.5		24586		943		552
70.5		24596		1055		561
71.5		24766		1018		565
72.5		24922		966		590
73.5		24937		1058		559
74.5		25030		1110		629
75.5		25042		1082		644
76.5		25152		1088		618
77.5		25268		1045		683
78.5		25102		1155		644
79.5		25370		1105		684
80.5		25353		1123		642
81.5		25377		1127		684
82.5		25506		1138		701
83.5		25468		1167		670
84.5		25315		1172		698
85.5		25246		1103		731
86.5		25354		1167		743
87.5		24925		1110		758
88.5		24444		1097		750
89.5		23376		1038		727
