Abs(theta)	Type0		Type1		Type23
0.5		241		5		2
1.5		746		9		11
2.5		1243		13		8
3.5		1723		17		18
4.5		2251		17		25
5.5		2706		28		22
6.5		3228		35		19
7.5		3742		41		30
8.5		4202		37		35
9.5		4692		44		36
10.5		5177		62		34
11.5		5674		60		42
12.5		6185		66		53
13.5		6628		83		63
14.5		7093		77		62
15.5		7574		95		66
16.5		8080		83		70
17.5		8512		100		58
18.5		8986		119		76
19.5		9430		111		88
20.5		9894		130		105
21.5		10353		154		87
22.5		10825		141		91
23.5		11215		166		108
24.5		11687		152		106
25.5		12096		151		119
26.5		12608		164		107
27.5		12991		185		149
28.5		13387		209		110
29.5		13793		184		142
30.5		14298		206		155
31.5		14598		257		165
32.5		15117		233		160
33.5		15411		282		175
34.5		15815		271		177
35.5		16219		288		162
36.5		16605		302		189
37.5		16905		313		197
38.5		17285		303		218
39.5		17627		327		211
40.5		17995		365		245
41.5		18309		364		243
42.5		18585		389		240
43.5		18948		395		277
44.5		19277		453		262
45.5		19552		428		276
46.5		19852		487		293
47.5		20189		512		290
48.5		20562		519		300
49.5		20707		513		341
50.5		21067		552		319
51.5		21305		580		342
52.5		21523		571		348
53.5		21737		653		384
54.5		21911		638		391
55.5		22200		633		418
56.5		22491		666		384
57.5		22669		724		435
58.5		22874		733		403
59.5		23012		714		446
60.5		23244		775		488
61.5		23511		770		436
62.5		23633		816		456
63.5		23853		858		487
64.5		23988		846		527
65.5		24133		822		499
66.5		24152		917		511
67.5		24348		944		499
68.5		24485		932		539
69.5		24658		952		561
70.5		24697		994		542
71.5		24792		1030		585
72.5		24914		1014		583
73.5		25002		1058		619
74.5		25034		1041		644
75.5		25269		1086		613
76.5		25239		1076		663
77.5		25295		1110		648
78.5		25308		1108		639
79.5		25322		1114		676
80.5		25388		1120		641
81.5		25462		1102		680
82.5		25574		1109		734
83.5		25453		1192		675
84.5		25413		1229		698
85.5		25528		1203		733
86.5		25665		1176		726
87.5		25611		1192		749
88.5		25563		1208		783
89.5		24659		1174		760
