Abs(theta)	Type0		Type1		Type23
0.5		498		6		1
1.5		1520		5		10
2.5		2510		30		21
3.5		3488		41		25
4.5		4488		45		36
5.5		5492		48		39
6.5		6499		67		58
7.5		7534		83		33
8.5		8423		99		71
9.5		9492		104		85
10.5		10432		121		73
11.5		11475		135		78
12.5		12424		139		82
13.5		13384		146		111
14.5		14308		173		105
15.5		15258		200		120
16.5		16232		201		129
17.5		17206		234		126
18.5		18129		203		145
19.5		19069		217		159
20.5		19995		261		167
21.5		20957		301		173
22.5		21739		298		216
23.5		22745		326		225
24.5		23597		314		228
25.5		24479		362		226
26.5		25360		360		230
27.5		26143		414		247
28.5		27050		407		237
29.5		27911		444		248
30.5		28721		462		275
31.5		29606		470		317
32.5		30388		462		303
33.5		31189		563		345
34.5		32005		556		341
35.5		32665		606		354
36.5		33421		648		392
37.5		34171		649		430
38.5		34799		678		409
39.5		35563		721		420
40.5		36348		703		411
41.5		37094		766		467
42.5		37651		840		463
43.5		38256		931		509
44.5		38952		871		542
45.5		39683		928		523
46.5		40161		949		534
47.5		40711		1043		619
48.5		41384		1078		640
49.5		42051		1111		596
50.5		42446		1129		657
51.5		43056		1186		642
52.5		43522		1179		695
53.5		43873		1358		714
54.5		44476		1382		743
55.5		44854		1377		800
56.5		45360		1434		802
57.5		45759		1486		796
58.5		46245		1469		815
59.5		46639		1558		802
60.5		46901		1618		861
61.5		47499		1630		873
62.5		47734		1721		923
63.5		48070		1684		915
64.5		48352		1793		971
65.5		48513		1874		933
66.5		48977		1828		995
67.5		48975		1983		1029
68.5		49508		2018		1042
69.5		49784		2004		999
70.5		49820		2088		1110
71.5		50224		2040		1079
72.5		50327		2157		1119
73.5		50469		2147		1157
74.5		50712		2206		1134
75.5		50778		2280		1212
76.5		50827		2277		1257
77.5		51134		2325		1212
78.5		51120		2346		1269
79.5		51150		2387		1251
80.5		51281		2301		1312
81.5		51553		2319		1266
82.5		51438		2495		1335
83.5		51332		2423		1303
84.5		51340		2456		1360
85.5		51324		2386		1371
86.5		51457		2334		1407
87.5		50280		2398		1461
88.5		49509		2404		1442
89.5		47032		2302		1437
