Abs(theta)	Type0		Type1		Type23
0.5		243		2		1
1.5		750		7		12
2.5		1252		7		11
3.5		1753		11		13
4.5		2225		23		14
5.5		2727		19		19
6.5		3207		55		16
7.5		3684		48		38
8.5		4202		41		44
9.5		4690		58		32
10.5		5167		47		40
11.5		5667		67		44
12.5		6123		64		49
13.5		6628		82		51
14.5		7073		90		62
15.5		7582		90		60
16.5		8052		90		69
17.5		8529		89		68
18.5		8997		96		69
19.5		9455		91		94
20.5		9956		107		107
21.5		10350		129		110
22.5		10790		145		95
23.5		11262		146		96
24.5		11651		143		110
25.5		12141		148		123
26.5		12576		175		118
27.5		12924		194		159
28.5		13433		193		152
29.5		13806		197		148
30.5		14237		218		157
31.5		14652		198		151
32.5		15045		225		160
33.5		15390		259		191
34.5		15806		250		184
35.5		16235		296		188
36.5		16549		307		183
37.5		16949		304		190
38.5		17246		332		205
39.5		17600		365		227
40.5		17944		335		254
41.5		18287		365		237
42.5		18606		381		258
43.5		18923		406		260
44.5		19297		446		254
45.5		19611		427		256
46.5		19982		426		285
47.5		20216		457		293
48.5		20325		536		305
49.5		20745		507		336
50.5		21015		552		327
51.5		21273		530		359
52.5		21569		600		384
53.5		21719		646		368
54.5		21983		667		357
55.5		22248		680		386
56.5		22348		668		406
57.5		22630		702		394
58.5		22860		770		420
59.5		23040		728		442
60.5		23262		762		438
61.5		23457		761		420
62.5		23590		816		460
63.5		23874		799		474
64.5		23893		900		500
65.5		24085		874		523
66.5		24294		908		546
67.5		24329		920		547
68.5		24468		950		554
69.5		24687		909		561
70.5		24649		1015		545
71.5		24720		1000		570
72.5		24871		1006		584
73.5		24954		1061		598
74.5		25000		1029		574
75.5		25050		1038		616
76.5		25254		1077		605
77.5		25264		1105		638
78.5		25340		1120		638
79.5		25294		1158		665
80.5		25344		1101		671
81.5		25431		1135		636
82.5		25422		1099		694
83.5		25462		1139		705
84.5		25403		1185		733
85.5		25469		1146		690
86.5		25331		1192		749
87.5		24955		1118		766
88.5		24581		1125		696
89.5		23277		1052		731
