80.1180 317.532 448.430 925.382 
78.2148 316.408 453.428 924.355
80.6828 317.819 447.707 925.903 
79.4014 317.033 449.255 924.037 
82.0229 318.654 447.283 926.442 
81.0552 317.761 447.888 927.026 
81.6424 318.147 446.858 926.702 
80.5383 317.737 447.399 925.563 
