0.001 	157.317
0.002 	835.255
0.003 	128.781
0.004 	120.723
0.005 	111.382
0.006 	102.96
0.007 	95.2055
0.008 	88.6645
0.009 	82.3011
0.01 	74.9292
0.011 	67.735
0.012 	61.1467
0.013 	56.7159
0.014 	49.251
0.015 	42.8653
0.016 	37.3913
0.017 	30.8199
0.018 	25.6968
0.019 	24.6488
0.02 	19.9119
0.021 	16.8818
0.022 	11.2023
0.023 	11.4808
0.024 	8.72676
0.025 	7.88292
0.026 	7.46601
0.027 	6.15044
0.028 	5.53416
0.029 	4.95381
0.03 	3.89545
0.031 	2.90317
0.032 	4.54984
0.033 	1.9052
0.034 	2.74201
0.035 	2.38568
0.036 	2.04984
0.037 	2.34666
0.038 	2.02957
0.039 	1.34979
0.04 	1.57613
0.041 	1.69977
0.042 	2.06055
0.043 	1.6468
0.044 	1.43783
0.045 	1.49729
0.046 	0.994637
0.047 	1.67017
0.048 	0.704982
0.049 	1.16252
0.05 	1.44228
0.051 	0.484457
0.052 	1.46931
0.053 	1.0757
0.054 	1.05217
0.055 	1.77954
0.056 	1.27158
0.057 	0.778179
0.058 	1.70855
0.059 	0.906358
0.06 	0.938133
0.061 	0.877005
0.062 	1.35336
0.063 	1.1528
0.064 	1.43857
0.065 	0.735052
0.066 	0.845601
0.067 	0.978723
0.068 	1.61756
0.069 	1.55316
0.07 	1.31252
0.071 	1.26869
0.072 	1.38652
0.073 	0.964517
0.074 	1.04006
0.075 	0.910225
0.076 	1.47493
0.077 	1.46506
0.078 	0.870433
0.079 	1.63872
0.08 	1.40902
0.081 	1.52709
0.082 	1.951
0.083 	1.42422
0.084 	1.67976
0.085 	1.20625
0.086 	1.81294
0.087 	1.32578
0.088 	1.57349
0.089 	1.63439
0.09 	1.428
0.091 	1.4378
0.092 	1.33105
0.093 	1.45727
0.094 	1.36523
0.095 	1.70061
0.096 	1.45382
0.097 	1.6595
0.098 	1.9229
0.099 	2.21083
0.1 	1.91888
0.101 	1.95859
0.102 	2.16357
0.103 	1.73959
0.104 	1.60684
0.105 	1.48182
0.106 	1.45816
0.107 	1.96321
0.108 	2.02772
0.109 	1.86669
0.11 	1.82072
0.111 	1.81663
0.112 	1.39083
0.113 	1.81902
0.114 	1.61026
0.115 	1.97098
0.116 	1.62475
0.117 	2.03084
0.118 	2.27185
0.119 	1.8976
0.12 	1.72319
0.121 	1.8014
0.122 	1.56516
0.123 	1.91238
0.124 	2.026
0.125 	1.88173
0.126 	2.00521
0.127 	2.20883
0.128 	2.05295
0.129 	2.70554
0.13 	1.43697
0.131 	1.68753
0.132 	1.92745
0.133 	2.28932
0.134 	2.02077
0.135 	1.90914
0.136 	1.80061
0.137 	1.61725
0.138 	1.95217
0.139 	2.14882
0.14 	2.3012
0.141 	2.30039
0.142 	2.49081
0.143 	2.01966
0.144 	2.32184
0.145 	2.07932
0.146 	2.64228
0.147 	2.41281
0.148 	2.18389
0.149 	2.21881
0.15 	2.14886
0.151 	2.63976
0.152 	2.5166
0.153 	2.22543
0.154 	2.45558
0.155 	2.29891
0.156 	2.18993
0.157 	2.23461
0.158 	2.53033
0.159 	2.37151
0.16 	2.07251
0.161 	2.50128
0.162 	2.59334
0.163 	2.31151
0.164 	2.38718
0.165 	2.40628
0.166 	2.60796
0.167 	2.34614
0.168 	2.56947
0.169 	2.40982
0.17 	2.46077
0.171 	2.73697
0.172 	2.8169
0.173 	2.43069
0.174 	2.71203
0.175 	2.46467
0.176 	2.50325
0.177 	2.89439
0.178 	2.64978
0.179 	2.67222
0.18 	2.64205
0.181 	3.11805
0.182 	2.94406
0.183 	2.923
0.184 	2.85211
0.185 	2.88503
0.186 	3.14805
0.187 	2.94605
0.188 	3.19254
0.189 	3.06576
0.19 	3.00495
0.191 	2.98232
0.192 	3.1017
0.193 	2.79379
0.194 	3.26569
0.195 	3.06668
0.196 	2.89581
0.197 	2.9717
0.198 	2.96414
0.199 	2.9444
0.2 	3.37882
0.201 	2.89723
0.202 	2.93901
0.203 	3.54472
0.204 	3.26553
0.205 	2.94062
0.206 	3.33006
0.207 	3.57818
0.208 	2.94949
0.209 	3.20626
0.21 	3.33025
0.211 	3.25583
0.212 	3.3432
0.213 	3.21844
0.214 	3.38475
0.215 	2.76374
0.216 	3.26543
0.217 	3.34923
0.218 	3.50789
0.219 	3.44187
0.22 	3.03072
0.221 	3.34562
0.222 	3.58261
0.223 	3.19279
0.224 	3.45406
0.225 	3.41142
0.226 	3.32508
0.227 	3.41745
0.228 	3.66267
0.229 	3.22387
0.23 	3.474
0.231 	3.28336
0.232 	3.97527
0.233 	3.51695
0.234 	3.36613
0.235 	3.89383
0.236 	4.00064
0.237 	3.64319
0.238 	3.6944
0.239 	3.56878
0.24 	3.46376
0.241 	3.62897
0.242 	3.75705
0.243 	3.81969
0.244 	3.60912
0.245 	3.81812
0.246 	3.76645
0.247 	3.78999
0.248 	3.80464
0.249 	3.7726
0.25 	3.40498
0.251 	3.88303
0.252 	4.10251
0.253 	4.06693
0.254 	3.57942
0.255 	3.63836
0.256 	3.72907
0.257 	3.86938
0.258 	3.86004
0.259 	3.81704
0.26 	3.83838
0.261 	3.93739
0.262 	3.88521
0.263 	4.03304
0.264 	3.91112
0.265 	3.93099
0.266 	3.66684
0.267 	4.12247
0.268 	4.14928
0.269 	4.36753
0.27 	4.12984
0.271 	4.16072
0.272 	4.16018
0.273 	4.1879
0.274 	4.02373
0.275 	4.24217
0.276 	4.16777
0.277 	4.35151
0.278 	4.24386
0.279 	4.00003
0.28 	4.20528
0.281 	4.37368
0.282 	3.96997
0.283 	4.19672
0.284 	4.49981
0.285 	4.38688
0.286 	4.6667
0.287 	4.02393
0.288 	4.29707
0.289 	4.60684
0.29 	4.57376
0.291 	4.52261
0.292 	4.23178
0.293 	4.44351
0.294 	4.5635
0.295 	4.39256
0.296 	4.40548
0.297 	4.43962
0.298 	4.11595
0.299 	4.48802
0.3 	4.31661
0.301 	4.64706
0.302 	4.4404
0.303 	4.66373
0.304 	4.62428
0.305 	4.89514
0.306 	4.24744
0.307 	4.42996
0.308 	4.33078
0.309 	4.4541
0.31 	4.51588
0.311 	4.95941
0.312 	4.48741
0.313 	4.4184
0.314 	5.0743
0.315 	4.35074
0.316 	4.76286
0.317 	5.03364
0.318 	4.65653
0.319 	4.65658
0.32 	4.68023
0.321 	4.98245
0.322 	4.8911
0.323 	4.77267
0.324 	4.9503
0.325 	4.78529
0.326 	4.86901
0.327 	4.67635
0.328 	4.96966
0.329 	4.67947
0.33 	4.89049
0.331 	4.91027
0.332 	4.64257
0.333 	4.88723
0.334 	4.90231
0.335 	4.94441
0.336 	4.9675
0.337 	4.83757
0.338 	4.83136
0.339 	4.97212
0.34 	5.21658
0.341 	5.04989
0.342 	4.91338
0.343 	4.90802
0.344 	4.82873
0.345 	4.98336
0.346 	5.02688
0.347 	5.29797
0.348 	5.49773
0.349 	5.33022
0.35 	5.026
0.351 	5.28856
0.352 	5.18548
0.353 	5.32379
0.354 	5.16544
0.355 	5.64795
0.356 	5.14435
0.357 	5.23156
0.358 	5.40745
0.359 	5.5173
0.36 	5.38013
0.361 	5.03559
0.362 	5.46278
0.363 	5.47945
0.364 	5.23353
0.365 	5.24854
0.366 	5.57675
0.367 	5.38994
0.368 	5.45418
0.369 	5.42755
0.37 	5.36051
0.371 	5.45904
0.372 	5.38405
0.373 	5.40264
0.374 	5.76434
0.375 	5.57045
0.376 	5.51201
0.377 	5.57476
0.378 	5.32616
0.379 	5.56888
0.38 	5.63758
0.381 	5.6906
0.382 	5.70032
0.383 	5.73844
0.384 	5.55969
0.385 	5.77313
0.386 	5.65648
0.387 	5.73045
0.388 	5.69947
0.389 	5.64652
0.39 	5.62974
0.391 	5.67872
0.392 	5.60726
0.393 	5.47326
0.394 	5.54787
0.395 	6.14683
0.396 	5.90331
0.397 	5.47137
0.398 	6.14449
0.399 	5.90213
0.4 	6.06716
0.401 	5.85024
0.402 	5.6318
0.403 	6.1809
0.404 	5.926
0.405 	5.94462
0.406 	5.93486
0.407 	5.91362
0.408 	6.2074
0.409 	5.71362
0.41 	6.32887
0.411 	6.18845
0.412 	5.99273
0.413 	5.89921
0.414 	6.09389
0.415 	6.1021
0.416 	6.03508
0.417 	6.35226
0.418 	6.29435
0.419 	5.84533
0.42 	6.31178
0.421 	6.2999
0.422 	6.30463
0.423 	6.15922
0.424 	6.31897
0.425 	6.24823
0.426 	6.47907
0.427 	6.30893
0.428 	6.45914
0.429 	6.45832
0.43 	6.38728
0.431 	6.34412
0.432 	6.17836
0.433 	6.56086
0.434 	6.41272
0.435 	6.43385
0.436 	6.20226
0.437 	6.40442
0.438 	6.26731
0.439 	6.37946
0.44 	6.17916
0.441 	6.27638
0.442 	6.32854
0.443 	6.58693
0.444 	6.57802
0.445 	6.40516
0.446 	6.48943
0.447 	6.68758
0.448 	6.49662
0.449 	6.5421
0.45 	6.57892
0.451 	6.43403
0.452 	6.55013
0.453 	6.33054
0.454 	6.35391
0.455 	6.4891
0.456 	6.52356
0.457 	6.61776
0.458 	6.42177
0.459 	6.53625
0.46 	6.56281
0.461 	6.48676
0.462 	6.82944
0.463 	6.56143
0.464 	6.62423
0.465 	6.67616
0.466 	6.85386
0.467 	6.54031
0.468 	6.43018
0.469 	6.92724
0.47 	6.58375
0.471 	6.80797
0.472 	6.93904
0.473 	6.91889
0.474 	6.68272
0.475 	6.867
0.476 	6.88372
0.477 	6.96172
0.478 	6.74198
0.479 	6.99181
0.48 	7.2034
0.481 	7.07669
0.482 	7.00407
0.483 	7.1056
0.484 	6.97509
0.485 	6.65181
0.486 	7.14727
0.487 	7.18981
0.488 	7.00055
0.489 	7.03424
0.49 	7.09149
0.491 	7.23489
0.492 	6.99164
0.493 	7.29976
0.494 	7.24568
0.495 	7.01646
0.496 	7.16904
0.497 	7.26592
0.498 	7.39996
0.499 	7.23388
0.5 	7.19938
0.501 	7.19807
0.502 	6.93897
0.503 	7.126
0.504 	7.3868
0.505 	7.30718
0.506 	7.13096
0.507 	7.18104
0.508 	7.5159
0.509 	7.25652
0.51 	7.14259
0.511 	7.35674
0.512 	7.23427
0.513 	7.42467
0.514 	7.49603
0.515 	7.62481
0.516 	7.27345
0.517 	7.3533
0.518 	7.69528
0.519 	7.39581
0.52 	7.29812
0.521 	7.83592
0.522 	7.64665
0.523 	7.58771
0.524 	7.51797
0.525 	8.00622
0.526 	7.60742
0.527 	7.35695
0.528 	7.50919
0.529 	7.39703
0.53 	7.96647
0.531 	7.86289
0.532 	7.31952
0.533 	7.97761
0.534 	7.69806
0.535 	7.73033
0.536 	7.6435
0.537 	7.47856
0.538 	7.34826
0.539 	7.86633
0.54 	7.98644
0.541 	7.57716
0.542 	7.75339
0.543 	7.6437
0.544 	7.66136
0.545 	7.85211
0.546 	7.99785
0.547 	7.57893
0.548 	7.77514
0.549 	7.92019
0.55 	7.99903
0.551 	7.94345
0.552 	7.82773
0.553 	7.841
0.554 	8.03585
0.555 	7.88379
0.556 	7.98005
0.557 	8.15622
0.558 	7.82221
0.559 	7.90031
0.56 	7.66891
0.561 	7.88597
0.562 	7.97057
0.563 	7.78003
0.564 	7.96301
0.565 	8.0662
0.566 	8.05115
0.567 	8.05223
0.568 	7.97861
0.569 	7.99314
0.57 	7.89546
0.571 	8.15514
0.572 	8.09115
0.573 	7.9557
0.574 	8.07807
0.575 	8.00442
0.576 	8.12556
0.577 	7.94076
0.578 	8.1647
0.579 	8.27766
0.58 	8.1749
0.581 	7.9442
0.582 	8.10565
0.583 	8.17264
0.584 	8.36258
0.585 	8.56664
0.586 	8.41477
0.587 	8.08163
0.588 	8.08654
0.589 	8.37964
0.59 	8.34341
0.591 	8.18464
0.592 	8.42038
0.593 	8.53427
0.594 	8.40001
0.595 	8.4542
0.596 	8.5676
0.597 	8.33642
0.598 	8.52954
0.599 	8.46317
0.6 	8.75348
0.601 	8.25061
0.602 	8.28156
0.603 	8.81897
0.604 	8.74363
0.605 	8.54968
0.606 	8.78953
0.607 	8.54049
0.608 	9.04961
0.609 	8.78026
0.61 	8.86557
0.611 	8.74913
0.612 	8.90096
0.613 	9.06776
0.614 	8.77084
0.615 	8.89331
0.616 	8.94428
0.617 	8.91783
0.618 	9.11336
0.619 	8.82723
0.62 	9.06862
0.621 	8.90443
0.622 	8.81863
0.623 	8.97069
0.624 	8.90486
0.625 	9.32747
0.626 	8.96323
0.627 	9.08513
0.628 	8.96487
0.629 	9.00778
0.63 	8.86687
0.631 	9.03164
0.632 	9.2628
0.633 	9.10183
0.634 	9.09396
0.635 	8.99276
0.636 	9.19785
0.637 	9.05076
0.638 	8.91309
0.639 	9.17834
0.64 	9.04896
0.641 	9.10055
0.642 	9.30766
0.643 	9.2346
0.644 	9.20657
0.645 	9.10639
0.646 	9.07218
0.647 	8.99058
0.648 	9.12325
0.649 	9.23436
0.65 	9.11938
0.651 	9.47356
0.652 	8.98419
0.653 	9.11503
0.654 	9.13109
0.655 	9.24673
0.656 	9.28627
0.657 	9.11627
0.658 	9.25342
0.659 	9.17414
0.66 	9.2336
0.661 	9.21916
0.662 	9.51096
0.663 	9.19574
0.664 	9.0413
0.665 	9.25233
0.666 	9.35742
0.667 	9.28581
0.668 	9.345
0.669 	9.09327
0.67 	9.76771
0.671 	9.21973
0.672 	9.83651
0.673 	9.35004
0.674 	9.4118
0.675 	9.61856
0.676 	9.19392
0.677 	9.40299
0.678 	9.68778
0.679 	9.21919
0.68 	9.42694
0.681 	9.20775
0.682 	9.65744
0.683 	9.32856
0.684 	9.67638
0.685 	9.504
0.686 	9.26197
0.687 	9.81095
0.688 	9.24511
0.689 	9.75731
0.69 	9.8386
0.691 	9.6263
0.692 	9.9785
0.693 	9.79368
0.694 	9.70464
0.695 	9.74611
0.696 	9.93515
0.697 	9.68781
0.698 	9.82403
0.699 	10.0197
0.7 	9.91436
0.701 	9.7151
0.702 	10.1199
0.703 	9.60586
0.704 	9.905
0.705 	9.76242
0.706 	9.71735
0.707 	9.58929
0.708 	10.2567
0.709 	9.74155
0.71 	10.1614
0.711 	10.0801
0.712 	9.91903
0.713 	9.84278
0.714 	9.97687
0.715 	9.88302
0.716 	9.80383
0.717 	9.89325
0.718 	9.84084
0.719 	9.89091
0.72 	10.0354
0.721 	9.87608
0.722 	9.8946
0.723 	10.2373
0.724 	10.0673
0.725 	10.1887
0.726 	10.2506
0.727 	9.99612
0.728 	10.2802
0.729 	9.99042
0.73 	10.3427
0.731 	10.2441
0.732 	9.9369
0.733 	10.3012
0.734 	9.9728
0.735 	10.4027
0.736 	10.4329
0.737 	9.87873
0.738 	10.6632
0.739 	10.2358
0.74 	10.6654
0.741 	10.2913
0.742 	10.1827
0.743 	10.459
0.744 	10.2963
0.745 	10.49
0.746 	10.1445
0.747 	10.4462
0.748 	10.352
0.749 	10.3921
0.75 	10.8531
0.751 	10.56
0.752 	10.0897
0.753 	10.2879
0.754 	10.4118
0.755 	10.348
0.756 	10.5771
0.757 	10.6474
0.758 	10.5498
0.759 	10.3962
0.76 	10.7815
0.761 	10.8229
0.762 	10.7125
0.763 	10.4835
0.764 	10.7919
0.765 	10.9278
0.766 	10.7492
0.767 	10.3775
0.768 	10.7532
0.769 	11.0788
0.77 	10.9702
0.771 	10.99
0.772 	10.8242
0.773 	10.9212
0.774 	11.1668
0.775 	10.8731
0.776 	10.924
0.777 	10.8483
0.778 	11.0633
0.779 	10.8928
0.78 	10.8799
0.781 	10.9544
0.782 	10.9679
0.783 	10.7196
0.784 	11.1221
0.785 	10.9079
0.786 	10.8886
0.787 	10.9496
0.788 	11.1776
0.789 	11.1478
0.79 	11.082
0.791 	11.0562
0.792 	11.1465
